Timestamp,Yaw_Angle(degrees)
2025-10-25 09:53:25,43.37
2025-10-25 09:53:25,43.56
2025-10-25 09:53:25,43.81
2025-10-25 09:53:25,44.06
2025-10-25 09:53:25,44.25
2025-10-25 09:53:25,44.5
2025-10-25 09:53:25,44.62
2025-10-25 09:53:25,44.87
2025-10-25 09:53:25,45.12
2025-10-25 09:53:25,45.31
2025-10-25 09:53:25,45.56
2025-10-25 09:53:25,45.87
2025-10-25 09:53:25,46.12
2025-10-25 09:53:25,46.25
2025-10-25 09:53:25,46.62
2025-10-25 09:53:25,46.93
2025-10-25 09:53:25,47.18
2025-10-25 09:53:25,47.5
2025-10-25 09:53:25,47.75
2025-10-25 09:53:25,48.06
2025-10-25 09:53:25,48.37
2025-10-25 09:53:25,48.75
2025-10-25 09:53:25,49.06
2025-10-25 09:53:25,49.43
2025-10-25 09:53:25,49.81
2025-10-25 09:53:25,50.18
2025-10-25 09:53:25,50.56
2025-10-25 09:53:25,50.93
2025-10-25 09:53:25,51.31
2025-10-25 09:53:25,51.68
2025-10-25 09:53:25,52
2025-10-25 09:53:25,52.37
2025-10-25 09:53:25,52.75
2025-10-25 09:53:26,53.06
2025-10-25 09:53:26,53.31
2025-10-25 09:53:26,53.62
2025-10-25 09:53:26,53.93
2025-10-25 09:53:26,54.18
2025-10-25 09:53:26,54.43
2025-10-25 09:53:26,54.68
2025-10-25 09:53:26,54.87
2025-10-25 09:53:26,55.12
2025-10-25 09:53:26,55.31
2025-10-25 09:53:26,55.62
2025-10-25 09:53:26,55.75
2025-10-25 09:53:26,56
2025-10-25 09:53:26,56.18
2025-10-25 09:53:26,56.43
2025-10-25 09:53:26,56.68
2025-10-25 09:53:26,56.93
2025-10-25 09:53:26,57.18
2025-10-25 09:53:26,57.31
2025-10-25 09:53:26,57.56
2025-10-25 09:53:26,57.75
2025-10-25 09:53:26,57.93
2025-10-25 09:53:26,58.06
2025-10-25 09:53:26,58.25
2025-10-25 09:53:26,58.43
2025-10-25 09:53:26,58.56
2025-10-25 09:53:26,58.68
2025-10-25 09:53:26,58.81
2025-10-25 09:53:26,58.93
2025-10-25 09:53:26,59.06
2025-10-25 09:53:26,59.18
2025-10-25 09:53:26,59.31
2025-10-25 09:53:26,59.5
2025-10-25 09:53:26,59.56
2025-10-25 09:53:27,59.68
2025-10-25 09:53:27,59.87
2025-10-25 09:53:27,60.06
2025-10-25 09:53:27,60.18
2025-10-25 09:53:27,60.37
2025-10-25 09:53:27,60.56
2025-10-25 09:53:27,60.81
2025-10-25 09:53:27,61
2025-10-25 09:53:27,61.25
2025-10-25 09:53:27,61.5
2025-10-25 09:53:27,61.75
2025-10-25 09:53:27,61.93
2025-10-25 09:53:27,62.18
2025-10-25 09:53:27,62.43
2025-10-25 09:53:27,62.75
2025-10-25 09:53:27,63.06
2025-10-25 09:53:27,63.31
2025-10-25 09:53:27,63.5
2025-10-25 09:53:27,63.81
2025-10-25 09:53:27,64.18
2025-10-25 09:53:27,64.5
2025-10-25 09:53:27,64.75
2025-10-25 09:53:27,65.06
2025-10-25 09:53:27,65.31
2025-10-25 09:53:27,65.56
2025-10-25 09:53:27,65.81
2025-10-25 09:53:27,66.12
2025-10-25 09:53:27,66.43
2025-10-25 09:53:27,66.75
2025-10-25 09:53:27,67.06
2025-10-25 09:53:27,67.37
2025-10-25 09:53:27,67.68
2025-10-25 09:53:27,68
2025-10-25 09:53:27,68.31
2025-10-25 09:53:28,68.62
2025-10-25 09:53:28,68.93
2025-10-25 09:53:28,69.22
2025-10-25 09:53:28,69.5
2025-10-25 09:53:28,69.68
2025-10-25 09:53:28,69.93
2025-10-25 09:53:28,70.18
2025-10-25 09:53:28,70.43
2025-10-25 09:53:28,70.68
2025-10-25 09:53:28,70.93
2025-10-25 09:53:28,71.06
2025-10-25 09:53:28,71.31
2025-10-25 09:53:28,71.5
2025-10-25 09:53:28,71.68
2025-10-25 09:53:28,72
2025-10-25 09:53:28,72.12
2025-10-25 09:53:28,72.37
2025-10-25 09:53:28,72.62
2025-10-25 09:53:28,72.87
2025-10-25 09:53:28,73.06
2025-10-25 09:53:28,73.31
2025-10-25 09:53:28,73.56
2025-10-25 09:53:28,73.75
2025-10-25 09:53:28,73.93
2025-10-25 09:53:28,74.18
2025-10-25 09:53:28,74.43
2025-10-25 09:53:28,74.68
2025-10-25 09:53:28,74.93
2025-10-25 09:53:28,75.25
2025-10-25 09:53:28,75.5
2025-10-25 09:53:28,75.68
2025-10-25 09:53:28,75.93
2025-10-25 09:53:28,76.18
2025-10-25 09:53:28,76.43
2025-10-25 09:53:28,76.68
2025-10-25 09:53:29,76.9
2025-10-25 09:53:29,77.18
2025-10-25 09:53:29,77.31
2025-10-25 09:53:29,77.56
2025-10-25 09:53:29,77.81
2025-10-25 09:53:29,78.06
2025-10-25 09:53:29,78.31
2025-10-25 09:53:29,78.5
2025-10-25 09:53:29,78.68
2025-10-25 09:53:29,78.87
2025-10-25 09:53:29,79.06
2025-10-25 09:53:29,79.25
2025-10-25 09:53:29,79.37
2025-10-25 09:53:29,79.5
2025-10-25 09:53:29,79.68
2025-10-25 09:53:29,79.87
2025-10-25 09:53:29,80
2025-10-25 09:53:29,80.18
2025-10-25 09:53:29,80.31
2025-10-25 09:53:29,80.5
2025-10-25 09:53:29,80.68
2025-10-25 09:53:29,80.93
2025-10-25 09:53:29,81.18
2025-10-25 09:53:29,81.43
2025-10-25 09:53:29,81.68
2025-10-25 09:53:29,81.93
2025-10-25 09:53:29,82.06
2025-10-25 09:53:29,82.43
2025-10-25 09:53:29,82.75
2025-10-25 09:53:29,82.93
2025-10-25 09:53:29,83.25
2025-10-25 09:53:29,83.56
2025-10-25 09:53:29,83.87
2025-10-25 09:53:29,84.18
2025-10-25 09:53:30,84.43
2025-10-25 09:53:30,84.75
2025-10-25 09:53:30,85
2025-10-25 09:53:30,85.25
2025-10-25 09:53:30,85.5
2025-10-25 09:53:30,85.81
2025-10-25 09:53:30,86
2025-10-25 09:53:30,86.25
2025-10-25 09:53:30,86.5
2025-10-25 09:53:30,86.75
2025-10-25 09:53:30,87
2025-10-25 09:53:30,87.25
2025-10-25 09:53:30,87.43
2025-10-25 09:53:30,87.68
2025-10-25 09:53:30,87.93
2025-10-25 09:53:30,88.18
2025-10-25 09:53:30,88.56
2025-10-25 09:53:30,88.75
2025-10-25 09:53:30,89.12
2025-10-25 09:53:30,89.25
2025-10-25 09:53:30,89.5
2025-10-25 09:53:30,89.75
2025-10-25 09:53:30,90
2025-10-25 09:53:30,90.25
2025-10-25 09:53:30,90.56
2025-10-25 09:53:30,90.75
2025-10-25 09:53:30,91.06
2025-10-25 09:53:30,91.31
2025-10-25 09:53:30,91.56
2025-10-25 09:53:30,91.87
2025-10-25 09:53:30,92.25
2025-10-25 09:53:30,92.56
2025-10-25 09:53:30,92.87
2025-10-25 09:53:30,93.06
2025-10-25 09:53:31,93.43
2025-10-25 09:53:31,93.75
2025-10-25 09:53:31,94.06
2025-10-25 09:53:31,94.43
2025-10-25 09:53:31,94.75
2025-10-25 09:53:31,95
2025-10-25 09:53:31,95.37
2025-10-25 09:53:31,95.68
2025-10-25 09:53:31,96.06
2025-10-25 09:53:31,96.43
2025-10-25 09:53:31,96.81
2025-10-25 09:53:31,97.18
2025-10-25 09:53:31,97.56
2025-10-25 09:53:31,97.93
2025-10-25 09:53:31,98.37
2025-10-25 09:53:31,98.75
2025-10-25 09:53:31,99.06
2025-10-25 09:53:31,99.62
2025-10-25 09:53:31,99.87
2025-10-25 09:53:31,100.31
2025-10-25 09:53:31,100.81
2025-10-25 09:53:31,101.25
2025-10-25 09:53:31,101.68
2025-10-25 09:53:31,102.18
2025-10-25 09:53:31,102.5
2025-10-25 09:53:31,103.12
2025-10-25 09:53:31,103.68
2025-10-25 09:53:31,104.18
2025-10-25 09:53:31,104.68
2025-10-25 09:53:31,105.18
2025-10-25 09:53:31,105.75
2025-10-25 09:53:31,106.25
2025-10-25 09:53:31,106.56
2025-10-25 09:53:31,107.12
2025-10-25 09:53:31,107.62
2025-10-25 09:53:32,108.18
2025-10-25 09:53:32,108.68
2025-10-25 09:53:32,109.06
2025-10-25 09:53:32,109.56
2025-10-25 09:53:32,110.18
2025-10-25 09:53:32,110.68
2025-10-25 09:53:32,111.12
2025-10-25 09:53:32,111.43
2025-10-25 09:53:32,111.87
2025-10-25 09:53:32,112.37
2025-10-25 09:53:32,112.81
2025-10-25 09:53:32,113.25
2025-10-25 09:53:32,113.68
2025-10-25 09:53:32,114.12
2025-10-25 09:53:32,114.37
2025-10-25 09:53:32,114.93
2025-10-25 09:53:32,115.18
2025-10-25 09:53:32,115.62
2025-10-25 09:53:32,116.25
2025-10-25 09:53:32,116.68
2025-10-25 09:53:32,117.12
2025-10-25 09:53:32,117.43
2025-10-25 09:53:32,117.87
2025-10-25 09:53:32,118.37
2025-10-25 09:53:32,118.81
2025-10-25 09:53:32,119.31
2025-10-25 09:53:32,119.81
2025-10-25 09:53:32,120.12
2025-10-25 09:53:32,120.62
2025-10-25 09:53:32,121.12
2025-10-25 09:53:32,121.68
2025-10-25 09:53:32,122.18
2025-10-25 09:53:32,122.87
2025-10-25 09:53:32,123.43
2025-10-25 09:53:33,124
2025-10-25 09:53:33,124.31
2025-10-25 09:53:33,124.87
2025-10-25 09:53:33,125.43
2025-10-25 09:53:33,125.93
2025-10-25 09:53:33,126.43
2025-10-25 09:53:33,126.81
2025-10-25 09:53:33,127.31
2025-10-25 09:53:33,127.81
2025-10-25 09:53:33,128.25
2025-10-25 09:53:33,128.68
2025-10-25 09:53:33,129.12
2025-10-25 09:53:33,129.56
2025-10-25 09:53:33,129.93
2025-10-25 09:53:33,130.31
2025-10-25 09:53:33,130.68
2025-10-25 09:53:33,131.06
2025-10-25 09:53:33,131.43
2025-10-25 09:53:33,131.81
2025-10-25 09:53:33,132.18
2025-10-25 09:53:33,132.43
2025-10-25 09:53:33,132.87
2025-10-25 09:53:33,133.22
2025-10-25 09:53:33,133.62
2025-10-25 09:53:33,134
2025-10-25 09:53:33,134.37
2025-10-25 09:53:33,134.68
2025-10-25 09:53:33,135.18
2025-10-25 09:53:33,135.56
2025-10-25 09:53:33,135.93
2025-10-25 09:53:33,136.31
2025-10-25 09:53:33,136.62
2025-10-25 09:53:33,137
2025-10-25 09:53:33,137.25
2025-10-25 09:53:34,137.62
2025-10-25 09:53:34,138
2025-10-25 09:53:34,138.31
2025-10-25 09:53:34,138.75
2025-10-25 09:53:34,139.12
2025-10-25 09:53:34,139.43
2025-10-25 09:53:34,139.68
2025-10-25 09:53:34,140.18
2025-10-25 09:53:34,140.56
2025-10-25 09:53:34,140.9
2025-10-25 09:53:34,141.37
2025-10-25 09:53:34,141.62
2025-10-25 09:53:34,142.06
2025-10-25 09:53:34,142.5
2025-10-25 09:53:34,142.87
2025-10-25 09:53:34,143.31
2025-10-25 09:53:34,143.75
2025-10-25 09:53:34,144.18
2025-10-25 09:53:34,144.62
2025-10-25 09:53:34,144.93
2025-10-25 09:53:34,145.37
2025-10-25 09:53:34,146
2025-10-25 09:53:34,146.5
2025-10-25 09:53:34,146.93
2025-10-25 09:53:34,147.25
2025-10-25 09:53:34,147.68
2025-10-25 09:53:34,148.12
2025-10-25 09:53:34,148.56
2025-10-25 09:53:34,149
2025-10-25 09:53:34,149.43
2025-10-25 09:53:34,149.75
2025-10-25 09:53:34,150.37
2025-10-25 09:53:34,150.81
2025-10-25 09:53:34,151.06
2025-10-25 09:53:34,151.56
2025-10-25 09:53:35,152.12
2025-10-25 09:53:35,152.56
2025-10-25 09:53:35,153.06
2025-10-25 09:53:35,153.37
2025-10-25 09:53:35,153.87
2025-10-25 09:53:35,154.37
2025-10-25 09:53:35,154.87
2025-10-25 09:53:35,155.37
2025-10-25 09:53:35,155.87
2025-10-25 09:53:35,156.25
2025-10-25 09:53:35,156.75
2025-10-25 09:53:35,157.31
2025-10-25 09:53:35,157.81
2025-10-25 09:53:35,158.37
2025-10-25 09:53:35,159.12
2025-10-25 09:53:35,159.62
2025-10-25 09:53:35,160.12
2025-10-25 09:53:35,160.5
2025-10-25 09:53:35,160.93
2025-10-25 09:53:35,161.43
2025-10-25 09:53:35,161.87
2025-10-25 09:53:35,162.31
2025-10-25 09:53:35,162.75
2025-10-25 09:53:35,163.06
2025-10-25 09:53:35,163.43
2025-10-25 09:53:35,163.87
2025-10-25 09:53:35,164.25
2025-10-25 09:53:35,164.62
2025-10-25 09:53:35,164.81
2025-10-25 09:53:35,165.31
2025-10-25 09:53:35,165.62
2025-10-25 09:53:35,165.93
2025-10-25 09:53:35,166.31
2025-10-25 09:53:35,166.68
2025-10-25 09:53:36,167.06
2025-10-25 09:53:36,167.43
2025-10-25 09:53:36,167.68
2025-10-25 09:53:36,168.06
2025-10-25 09:53:36,168.5
2025-10-25 09:53:36,168.87
2025-10-25 09:53:36,169.31
2025-10-25 09:53:36,169.75
2025-10-25 09:53:36,170.06
2025-10-25 09:53:36,170.62
2025-10-25 09:53:36,171.12
2025-10-25 09:53:36,171.56
2025-10-25 09:53:36,172.06
2025-10-25 09:53:36,172.5
2025-10-25 09:53:36,173
2025-10-25 09:53:36,173.43
2025-10-25 09:53:36,173.75
2025-10-25 09:53:36,174.25
2025-10-25 09:53:36,174.75
2025-10-25 09:53:36,175.25
2025-10-25 09:53:36,175.68
2025-10-25 09:53:36,176.18
2025-10-25 09:53:36,176.56
2025-10-25 09:53:36,177.18
2025-10-25 09:53:36,177.68
2025-10-25 09:53:36,178.18
2025-10-25 09:53:36,178.62
2025-10-25 09:53:36,179
2025-10-25 09:53:36,179.43
2025-10-25 09:53:36,179.93
2025-10-25 09:53:36,-179.63
2025-10-25 09:53:36,-179.19
2025-10-25 09:53:36,-178.75
2025-10-25 09:53:36,-178.25
2025-10-25 09:53:37,-177.82
2025-10-25 09:53:37,-177.38
2025-10-25 09:53:37,-177.07
2025-10-25 09:53:37,-176.5
2025-10-25 09:53:37,-176.07
2025-10-25 09:53:37,-175.63
2025-10-25 09:53:37,-175.25
2025-10-25 09:53:37,-175
2025-10-25 09:53:37,-174.63
2025-10-25 09:53:37,-174.25
2025-10-25 09:53:37,-173.88
2025-10-25 09:53:37,-173.44
2025-10-25 09:53:37,-173.07
2025-10-25 09:53:37,-172.69
2025-10-25 09:53:37,-172.32
2025-10-25 09:53:37,-172.07
2025-10-25 09:53:37,-171.69
2025-10-25 09:53:37,-171.19
2025-10-25 09:53:37,-170.82
2025-10-25 09:53:37,-170.44
2025-10-25 09:53:37,-170
2025-10-25 09:53:37,-169.75
2025-10-25 09:53:37,-169.32
2025-10-25 09:53:37,-168.88
2025-10-25 09:53:37,-168.5
2025-10-25 09:53:37,-168.07
2025-10-25 09:53:37,-167.63
2025-10-25 09:53:37,-167.38
2025-10-25 09:53:37,-166.94
2025-10-25 09:53:37,-166.5
2025-10-25 09:53:37,-166.07
2025-10-25 09:53:37,-165.63
2025-10-25 09:53:37,-165.25
2025-10-25 09:53:37,-164.82
2025-10-25 09:53:38,-164.44
2025-10-25 09:53:38,-164
2025-10-25 09:53:38,-163.63
2025-10-25 09:53:38,-163.19
2025-10-25 09:53:38,-162.82
2025-10-25 09:53:38,-162.44
2025-10-25 09:53:38,-162.19
2025-10-25 09:53:38,-161.82
2025-10-25 09:53:38,-161.44
2025-10-25 09:53:38,-161.07
2025-10-25 09:53:38,-160.69
2025-10-25 09:53:38,-160.25
2025-10-25 09:53:38,-159.75
2025-10-25 09:53:38,-159.38
2025-10-25 09:53:38,-159.13
2025-10-25 09:53:38,-158.75
2025-10-25 09:53:38,-158.38
2025-10-25 09:53:38,-157.94
2025-10-25 09:53:38,-157.5
2025-10-25 09:53:38,-157.13
2025-10-25 09:53:38,-156.82
2025-10-25 09:53:38,-156.38
2025-10-25 09:53:38,-155.94
2025-10-25 09:53:38,-155.5
2025-10-25 09:53:38,-155.1
2025-10-25 09:53:38,-154.82
2025-10-25 09:53:38,-154.38
2025-10-25 09:53:38,-153.75
2025-10-25 09:53:38,-153.32
2025-10-25 09:53:38,-152.82
2025-10-25 09:53:38,-152.32
2025-10-25 09:53:38,-152
2025-10-25 09:53:38,-151.5
2025-10-25 09:53:38,-151
2025-10-25 09:53:38,-150.5
2025-10-25 09:53:39,-150
2025-10-25 09:53:39,-149.44
2025-10-25 09:53:39,-148.88
2025-10-25 09:53:39,-148.38
2025-10-25 09:53:39,-148
2025-10-25 09:53:39,-147.57
2025-10-25 09:53:39,-146.94
2025-10-25 09:53:39,-146.57
2025-10-25 09:53:39,-146.19
2025-10-25 09:53:39,-145.88
2025-10-25 09:53:39,-145.57
2025-10-25 09:53:39,-145.32
2025-10-25 09:53:39,-145.13
2025-10-25 09:53:39,-144.88
2025-10-25 09:53:39,-144.69
2025-10-25 09:53:39,-144.5
2025-10-25 09:53:39,-144.32
2025-10-25 09:53:39,-144.13
2025-10-25 09:53:39,-144
