Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2025-11-27 18:58:48.406,197,199,199,0.00,0.0026,-0.0026,-0.0072,0.0036,0.9984,0.0556,0.0000,-0.0000,3.0304
2025-11-27 18:58:58.406,200,200,200,0.00,-0.0079,0.0000,-0.0072,0.0036,0.0000,0.0556,0.0000,-0.0000,-0.0166
2025-11-27 18:59:08.407,196,199,200,0.00,-4.1626,4.2333,-0.0072,0.0083,0.9974,0.0701,-0.2360,0.0320,3.0014
2025-11-27 18:59:18.406,196,199,200,0.00,-5.9245,5.9926,-0.0067,0.0045,0.9989,0.0452,-3.3429,0.1582,3.0512
2025-11-27 18:59:28.406,188,199,200,0.00,-5.8198,5.9455,-0.0100,0.0019,0.9982,0.0579,-6.3168,0.5147,3.0257
2025-11-27 18:59:38.407,185,186,200,0.00,-6.0894,5.7098,-0.0095,-0.0005,0.9984,0.0539,-9.3029,0.7916,3.0337
2025-11-27 18:59:48.406,200,200,200,0.00,-5.7491,4.0081,-0.0031,0.0078,0.8317,0.5551,-11.4222,1.5719,1.9646
2025-11-27 18:59:58.407,198,200,200,0.00,-4.1757,6.1104,-0.0004,0.0079,0.8297,0.5580,-12.2582,4.2625,1.9575
2025-11-27 19:00:08.406,198,200,200,0.00,-6.3564,5.7203,-0.0075,0.0073,0.9996,0.0225,-14.7361,4.7887,3.0967
2025-11-27 19:00:18.406,196,200,200,0.00,-5.9821,6.1025,-0.0092,0.0092,0.9961,0.0865,-17.6993,5.2238,2.9685
2025-11-27 19:00:28.406,199,200,200,0.00,-5.9664,6.2072,0.0106,-0.0036,-0.9998,0.0142,-20.7461,5.3715,-3.1131
2025-11-27 19:00:38.406,198,200,200,0.00,-5.9350,6.1365,-0.0054,0.0026,1.0000,0.0025,-23.7271,5.3005,3.1366
2025-11-27 19:00:48.406,197,200,200,0.00,-6.2151,5.8381,0.0120,-0.0002,-0.7153,0.6986,-24.5624,3.1557,-1.5943
2025-11-27 19:00:58.406,198,200,200,0.00,-3.3851,6.7230,0.0058,-0.0083,-0.4818,0.8762,-24.8098,0.2973,-1.0056
2025-11-27 19:01:08.406,199,200,200,0.00,-4.1102,5.7805,0.0104,0.0062,0.6401,0.7681,-22.9031,0.6041,1.3895
2025-11-27 19:01:18.406,198,200,200,0.00,-6.0319,6.0423,0.0085,0.0043,0.6460,0.7632,-22.7285,3.4285,1.4048
2025-11-27 19:01:28.406,193,200,200,0.00,-2.3666,1.0472,0.0040,0.0061,0.1977,0.9802,-22.0023,5.9257,0.3981
2025-11-27 19:01:38.406,197,200,200,0.00,-5.8224,6.2622,0.0089,0.0038,-0.0345,0.9993,-19.3645,5.6020,-0.0689
2025-11-27 19:01:48.406,198,199,200,0.00,0.0000,-0.0157,0.0087,0.0059,0.2139,0.9768,-16.9081,5.4786,0.4312
2025-11-27 19:01:58.406,197,200,200,0.00,0.0026,-0.0052,0.0061,0.0062,0.0643,0.9978,-15.7817,5.8629,0.1288
