Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-15 18:32:28.289,198,199,199
2025-11-15 18:32:38.290,199,200,200
2025-11-15 18:32:48.290,133,200,200
2025-11-15 18:32:58.289,198,200,200
2025-11-15 18:33:08.289,200,200,200
2025-11-15 18:33:18.289,200,200,200
2025-11-15 18:33:28.289,200,200,200
2025-11-15 18:33:38.290,198,200,200
2025-11-15 18:33:48.289,199,200,200
2025-11-15 18:33:58.288,200,200,200
2025-11-15 18:34:08.288,200,200,200
2025-11-15 18:34:18.289,200,200,200
2025-11-15 18:34:28.288,200,200,200
2025-11-15 18:34:38.292,200,200,200
2025-11-15 18:34:48.288,200,200,200
2025-11-15 18:34:58.289,133,200,200
2025-11-15 18:35:08.289,197,182,200
2025-11-15 18:35:18.289,199,181,200
2025-11-15 18:35:28.289,199,182,200
2025-11-15 18:35:38.289,197,181,200
2025-11-15 18:35:48.288,198,182,200
2025-11-15 18:35:58.288,192,181,200
2025-11-15 18:36:08.290,131,182,200
2025-11-15 18:36:18.288,200,181,200
2025-11-15 18:36:28.289,182,170,200
2025-11-15 18:36:38.290,197,180,200
2025-11-15 18:36:48.288,196,181,200
2025-11-15 18:36:58.288,200,181,200
2025-11-15 18:37:08.289,199,182,200
2025-11-15 18:37:18.288,199,181,200
2025-11-15 18:37:28.289,181,169,200
2025-11-15 18:37:38.288,198,182,200
