Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-07 19:51:54.658,0,199,199,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-07 19:52:04.659,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-07 19:52:14.657,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-07 19:52:24.658,0,200,200,0.00,0.5079,-1.3797,0.0000,0.0000,0.0000,0.0000,-0.1472,-0.0071,0.0000,-0.0000,0.0000
2026-04-07 19:52:34.657,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:52:44.659,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:52:54.657,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:53:04.658,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:53:14.657,0,200,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:53:24.657,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1496,-0.0072,0.0000,-0.0000,0.0000
2026-04-07 19:53:34.658,0,200,200,0.00,-1.6101,0.3979,0.0000,0.0000,0.0000,0.0000,0.0307,0.0013,0.0000,-0.0000,0.0000
