Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 16:17:26.865,19,19,19,-102.07,0.0000,-0.0026
2025-11-22 16:17:27.862,20,20,20,-102.07,0.0000,-0.0026
2025-11-22 16:17:28.863,20,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:29.864,20,20,20,-102.07,0.0026,0.0000
2025-11-22 16:17:30.863,20,19,20,-102.07,-0.0026,0.0000
2025-11-22 16:17:31.863,20,20,20,-102.07,0.0000,0.0026
2025-11-22 16:17:32.862,20,20,20,-102.07,-0.0026,0.0000
2025-11-22 16:17:33.862,20,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:34.863,20,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:35.862,20,20,20,-102.07,0.0000,-0.0052
2025-11-22 16:17:36.862,19,20,20,-102.07,0.0000,-0.0026
2025-11-22 16:17:37.862,19,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:38.862,19,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:39.862,19,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:40.863,19,20,20,-102.07,-0.0026,-0.0026
2025-11-22 16:17:41.862,20,20,20,-102.07,0.0000,0.0026
2025-11-22 16:17:42.862,20,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:43.863,20,20,20,-102.07,-0.0052,0.0000
2025-11-22 16:17:44.862,20,20,20,-102.07,0.0000,0.0026
2025-11-22 16:17:45.863,20,20,20,-102.07,0.0000,0.0026
2025-11-22 16:17:46.862,20,20,20,-102.07,0.0000,0.0026
2025-11-22 16:17:47.862,19,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:48.862,19,20,20,-102.07,0.0026,0.0000
2025-11-22 16:17:49.863,20,20,20,-102.07,0.0000,0.0000
2025-11-22 16:17:50.862,20,20,20,-102.07,-0.0052,0.0079
2025-11-22 16:17:51.862,20,19,20,-101.94,-2.1101,1.9582
2025-11-22 16:17:52.862,20,18,20,-100.13,-5.2779,4.9113
2025-11-22 16:17:53.862,20,19,20,-104.69,-4.4427,5.4532
2025-11-22 16:17:54.862,20,19,20,-110.50,-7.0895,7.4586
2025-11-22 16:17:55.862,20,19,20,-109.00,-7.4534,7.0581
2025-11-22 16:17:56.862,20,19,20,-108.19,-7.1157,7.0293
2025-11-22 16:17:57.862,20,19,20,-109.44,-6.9167,6.6523
2025-11-22 16:17:58.863,20,19,20,-107.82,-6.6131,6.3696
2025-11-22 16:17:59.862,20,19,20,-108.38,-6.3722,6.4193
2025-11-22 16:18:00.862,19,19,20,-108.19,-6.0476,5.8119
2025-11-22 16:18:01.863,20,19,20,-108.07,-6.0292,6.0816
2025-11-22 16:18:02.863,20,19,20,-108.00,-6.1365,5.8381
2025-11-22 16:18:03.862,20,19,20,-107.94,-6.0109,6.0528
2025-11-22 16:18:04.863,20,20,20,-108.13,-6.0004,5.8800
2025-11-22 16:18:05.863,20,19,20,-107.94,0.2985,-0.0654
2025-11-22 16:18:06.862,20,20,20,-108.19,1.2854,-0.9372
2025-11-22 16:18:07.863,20,20,20,-109.19,4.2726,-4.4558
2025-11-22 16:18:08.862,20,20,20,-109.25,7.2387,-6.0187
2025-11-22 16:18:09.862,20,20,20,-112.32,7.0188,-6.9848
2025-11-22 16:18:10.864,19,20,20,-114.25,7.0058,-6.9167
2025-11-22 16:18:11.862,20,20,20,-111.75,6.7125,-7.0215
2025-11-22 16:18:12.862,20,20,20,-111.88,7.0267,-6.9822
2025-11-22 16:18:13.863,20,20,20,-112.00,6.9796,-6.9769
2025-11-22 16:18:14.865,19,20,20,-109.50,7.0581,-7.1157
2025-11-22 16:18:15.862,17,20,20,-109.82,6.8460,-5.7779
2025-11-22 16:18:16.862,19,20,20,-112.94,7.0502,-7.0319
2025-11-22 16:18:17.862,19,20,20,-115.00,6.8932,-5.9298
2025-11-22 16:18:18.863,17,20,20,-116.13,6.3355,-6.7780
2025-11-22 16:18:19.863,19,20,20,-109.13,2.5735,-6.6313
2025-11-22 16:18:20.862,20,20,20,-104.32,-0.0052,-0.0131
2025-11-22 16:18:21.862,20,20,20,-99.69,2.8536,-1.1283
2025-11-22 16:18:22.862,20,19,20,-111.07,-0.6152,0.9608
2025-11-22 16:18:23.863,19,20,20,-113.44,-0.6178,-0.0209
2025-11-22 16:18:24.862,19,18,20,-111.82,-1.8640,-0.0026
2025-11-22 16:18:25.863,20,20,20,-107.38,0.0000,0.8534
2025-11-22 16:18:26.863,20,20,20,-108.19,0.0131,0.0052
2025-11-22 16:18:27.863,19,20,20,-109.44,0.1544,-0.0026
2025-11-22 16:18:28.862,20,20,20,-110.19,0.0026,0.0026
2025-11-22 16:18:29.863,20,20,20,-110.25,0.0000,-0.0026
2025-11-22 16:18:30.862,20,20,20,-110.25,0.0000,0.0000
2025-11-22 16:18:31.862,20,20,20,-110.25,0.0026,-0.0026
