Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2025-11-26 20:42:05.987,14,16,19,0.00,0.0000,0.0000,0.0029,0.0080,-0.2543,0.9671,0.0000,0.0000,-0.5142
2025-11-26 20:42:06.989,19,20,20,0.00,0.0000,0.0026,0.0029,0.0080,-0.2543,0.9671,0.0000,0.0000,-0.5142
2025-11-26 20:42:07.988,20,20,20,0.00,0.0000,0.0000,0.0029,0.0080,-0.2543,0.9671,0.0000,0.0000,-0.5142
2025-11-26 20:42:08.987,20,20,20,0.00,0.0026,0.0000,0.0029,0.0080,-0.2543,0.9671,0.0000,0.0000,-0.5142
2025-11-26 20:42:09.987,20,20,20,0.00,-0.0026,0.0000,0.0029,0.0080,-0.2543,0.9671,-0.0000,0.0000,-0.5142
2025-11-26 20:42:10.988,20,20,20,0.00,-0.0026,0.0000,0.0029,0.0080,-0.2543,0.9671,-0.0000,0.0000,-0.5142
2025-11-26 20:42:11.987,20,20,20,0.00,-0.0026,0.0000,0.0029,0.0080,-0.2543,0.9671,-0.0000,0.0000,-0.5142
2025-11-26 20:42:12.987,20,20,20,0.00,0.0000,0.0026,0.0032,0.0083,-0.2544,0.9670,-0.0000,0.0000,-0.5145
2025-11-26 20:42:13.988,20,20,20,0.00,0.0052,-0.0026,0.0032,0.0082,-0.2542,0.9671,-0.0000,0.0000,-0.5140
2025-11-26 20:42:14.987,20,20,20,0.00,-0.0026,0.0000,0.0032,0.0082,-0.2542,0.9671,-0.0000,0.0000,-0.5140
2025-11-26 20:42:15.987,20,20,20,0.00,0.0000,0.0000,0.0032,0.0082,-0.2542,0.9671,-0.0000,0.0000,-0.5140
2025-11-26 20:42:16.987,19,20,20,0.00,0.0000,0.0026,0.0032,0.0082,-0.2542,0.9671,-0.0000,0.0000,-0.5140
2025-11-26 20:42:17.987,20,20,20,0.00,0.0445,0.0026,0.0031,0.0079,-0.2523,0.9675,-0.0001,0.0000,-0.5102
2025-11-26 20:42:18.987,20,20,20,0.00,-0.0550,-0.0131,0.0044,0.0089,-0.2308,0.9729,-0.0044,0.0021,-0.4658
2025-11-26 20:42:19.987,19,20,20,0.00,0.0654,0.0026,0.0033,0.0098,-0.2553,0.9667,0.0007,-0.0007,-0.5164
2025-11-26 20:42:20.987,20,20,20,0.00,0.0654,-0.0026,0.0070,0.0073,-0.1765,0.9842,-0.0091,0.0037,-0.3548
2025-11-26 20:42:21.987,20,20,20,0.00,0.0000,-0.0026,0.0068,0.0083,-0.1788,0.9838,-0.0082,0.0033,-0.3595
2025-11-26 20:42:22.987,19,20,20,0.00,0.0209,0.0000,0.0055,0.0085,-0.1882,0.9820,-0.0057,0.0024,-0.3786
2025-11-26 20:42:23.987,20,20,20,0.00,2.4923,0.0000,0.0012,0.0064,-0.1331,0.9910,-0.0460,0.0162,-0.2670
2025-11-26 20:42:24.987,20,20,20,0.00,-0.9293,0.0000,0.0062,0.0103,-0.1035,0.9945,-0.0520,0.0176,-0.2073
2025-11-26 20:42:25.988,20,20,20,0.00,-0.5655,0.0104,0.0048,0.0110,-0.2079,0.9780,0.0028,-0.0002,-0.4189
2025-11-26 20:42:26.989,20,20,20,0.00,-0.0052,0.0052,0.0003,0.0076,-0.2221,0.9749,0.0070,-0.0022,-0.4480
2025-11-26 20:42:27.988,20,20,20,0.00,-1.1440,-0.0026,0.0017,0.0081,-0.2227,0.9748,0.0167,-0.0069,-0.4492
2025-11-26 20:42:28.987,20,20,20,0.00,-1.1571,0.0026,0.0038,0.0087,-0.2433,0.9699,0.0293,-0.0133,-0.4915
2025-11-26 20:42:29.988,20,20,20,0.00,-0.0497,0.0393,0.0022,0.0078,-0.2533,0.9673,0.0379,-0.0181,-0.5122
2025-11-26 20:42:30.988,20,20,20,0.00,-0.0052,0.0000,0.0023,0.0078,-0.2535,0.9672,0.0388,-0.0187,-0.5127
2025-11-26 20:42:31.988,19,20,20,0.00,0.0000,0.0000,0.0023,0.0078,-0.2535,0.9672,0.0388,-0.0187,-0.5127
2025-11-26 20:42:32.987,19,20,20,0.00,0.0000,0.0052,0.0023,0.0078,-0.2535,0.9672,0.0388,-0.0187,-0.5127
2025-11-26 20:42:33.989,20,20,20,0.00,0.0000,-0.0052,0.0023,0.0078,-0.2535,0.9672,0.0389,-0.0187,-0.5127
2025-11-26 20:42:34.987,20,20,20,0.00,0.0000,0.0000,0.0025,0.0079,-0.2534,0.9672,0.0389,-0.0187,-0.5125
2025-11-26 20:42:35.987,20,20,20,0.00,0.0026,0.0000,0.0028,0.0079,-0.2534,0.9672,0.0389,-0.0187,-0.5125
2025-11-26 20:42:36.988,20,20,20,0.00,-0.0026,0.0000,0.0028,0.0079,-0.2534,0.9672,0.0389,-0.0187,-0.5125
2025-11-26 20:42:37.988,20,20,20,0.00,0.0026,0.0000,0.0031,0.0080,-0.2535,0.9672,0.0390,-0.0188,-0.5126
2025-11-26 20:42:38.987,20,20,20,0.00,0.0000,0.0052,0.0031,0.0079,-0.2535,0.9672,0.0393,-0.0189,-0.5126
2025-11-26 20:42:39.987,20,20,20,0.00,0.0000,0.0000,0.0030,0.0078,-0.2528,0.9674,0.0393,-0.0189,-0.5112
2025-11-26 20:42:40.987,20,20,20,0.00,0.0026,-0.0052,0.0030,0.0078,-0.2526,0.9675,0.0393,-0.0189,-0.5108
2025-11-26 20:42:41.988,20,20,20,0.00,0.0000,0.0000,0.0030,0.0078,-0.2526,0.9675,0.0393,-0.0189,-0.5108
2025-11-26 20:42:42.987,20,20,20,0.00,0.0052,0.0497,0.0026,0.0074,-0.2536,0.9672,0.0393,-0.0190,-0.5128
2025-11-26 20:42:43.988,20,20,20,0.00,0.0026,0.0079,0.0019,0.0079,-0.2534,0.9673,0.0407,-0.0197,-0.5124
2025-11-26 20:42:44.988,20,20,20,0.00,-0.0026,0.0628,0.0015,0.0079,-0.2536,0.9672,0.0410,-0.0199,-0.5129
2025-11-26 20:42:45.988,20,20,20,0.00,0.0000,0.0131,0.0010,0.0079,-0.2540,0.9671,0.0422,-0.0205,-0.5137
2025-11-26 20:42:46.987,19,20,20,0.00,0.0000,0.0000,0.0010,0.0079,-0.2540,0.9671,0.0422,-0.0206,-0.5137
2025-11-26 20:42:47.987,20,20,20,0.00,0.0026,0.0026,0.0012,0.0078,-0.2540,0.9671,0.0422,-0.0206,-0.5137
2025-11-26 20:42:48.987,20,20,20,0.00,0.0000,-0.0026,0.0010,0.0078,-0.2540,0.9671,0.0422,-0.0206,-0.5137
2025-11-26 20:42:49.987,20,20,20,0.00,0.0052,-0.0026,0.0010,0.0078,-0.2542,0.9671,0.0422,-0.0206,-0.5141
2025-11-26 20:42:50.987,20,20,20,0.00,0.0000,0.0000,0.0007,0.0078,-0.2542,0.9671,0.0422,-0.0206,-0.5141
2025-11-26 20:42:51.987,20,20,20,0.00,-0.0052,0.0000,0.0009,0.0079,-0.2526,0.9675,0.0422,-0.0206,-0.5108
2025-11-26 20:42:52.988,20,20,20,0.00,0.0000,-0.0026,0.0014,0.0083,-0.2464,0.9691,0.0420,-0.0205,-0.4980
2025-11-26 20:42:53.988,19,20,20,0.00,0.0000,0.0000,0.0012,0.0084,-0.2464,0.9691,0.0420,-0.0204,-0.4980
2025-11-26 20:42:54.988,20,20,20,0.00,-0.0026,0.0000,0.0010,0.0083,-0.2464,0.9691,0.0418,-0.0204,-0.4980
2025-11-26 20:42:55.988,20,20,20,0.00,0.0000,-0.0079,0.0010,0.0083,-0.2464,0.9691,0.0418,-0.0204,-0.4980
2025-11-26 20:42:56.988,20,20,20,0.00,-0.0026,0.0000,0.0010,0.0083,-0.2464,0.9691,0.0418,-0.0204,-0.4980
2025-11-26 20:42:57.988,20,20,20,0.00,-0.0104,0.0000,0.0014,0.0080,-0.2464,0.9691,0.0418,-0.0204,-0.4980
2025-11-26 20:42:58.987,19,20,20,0.00,0.0000,-0.0026,0.0015,0.0081,-0.2464,0.9691,0.0418,-0.0204,-0.4980
2025-11-26 20:42:59.988,19,20,20,0.00,0.0104,0.0000,0.0015,0.0081,-0.2470,0.9689,0.0419,-0.0204,-0.4992
2025-11-26 20:43:00.988,20,20,20,0.00,0.0000,0.0602,0.0015,0.0081,-0.2490,0.9684,0.0418,-0.0204,-0.5034
2025-11-26 20:43:01.987,20,20,20,0.00,0.0000,0.0288,0.0015,0.0081,-0.2485,0.9685,0.0424,-0.0207,-0.5023
2025-11-26 20:43:02.988,20,20,20,0.00,0.0000,0.0000,0.0014,0.0083,-0.2479,0.9687,0.0428,-0.0209,-0.5011
2025-11-26 20:43:03.988,20,20,20,0.00,-0.0026,0.0026,0.0014,0.0082,-0.2462,0.9691,0.0428,-0.0209,-0.4976
2025-11-26 20:43:04.988,20,20,20,0.00,0.0026,-0.0026,0.0014,0.0082,-0.2448,0.9695,0.0428,-0.0209,-0.4947
2025-11-26 20:43:05.988,19,20,20,0.00,0.0000,0.0000,0.0022,0.0083,-0.2471,0.9689,0.0428,-0.0209,-0.4994
2025-11-26 20:43:06.987,20,20,20,0.00,0.0026,-0.0026,-0.0001,0.0088,-0.2687,0.9631,0.0495,-0.0249,-0.5442
2025-11-26 20:43:07.987,20,20,20,0.00,0.2435,0.0000,0.0004,0.0082,-0.2406,0.9705,0.0461,-0.0231,-0.4861
2025-11-26 20:43:08.988,20,20,20,0.00,-0.1466,0.0026,0.0039,0.0086,-0.2289,0.9733,0.0404,-0.0204,-0.4619
2025-11-26 20:43:09.988,20,20,20,0.00,0.0026,-0.0052,-0.0056,0.0095,-0.2565,0.9664,0.0512,-0.0264,-0.5190
2025-11-26 20:43:10.987,20,20,20,0.00,1.2357,-0.1125,-0.0019,0.0064,-0.2341,0.9721,0.0455,-0.0233,-0.4727
2025-11-26 20:43:11.988,19,20,20,0.00,-0.1125,0.0000,0.0037,0.0070,-0.2218,0.9750,0.0349,-0.0182,-0.4473
2025-11-26 20:43:12.987,20,20,20,0.00,-0.4974,0.2670,0.0018,0.0082,-0.2507,0.9680,0.0426,-0.0222,-0.5068
2025-11-26 20:43:13.987,20,20,20,0.00,0.1780,0.0000,0.0003,0.0067,-0.2359,0.9717,0.0439,-0.0230,-0.4763
2025-11-26 20:43:14.987,19,20,20,0.00,-0.1859,0.0026,0.0036,0.0075,-0.2153,0.9765,0.0386,-0.0206,-0.4340
2025-11-26 20:43:15.988,20,20,20,0.00,0.0000,0.0026,0.0029,0.0076,-0.2217,0.9750,0.0397,-0.0211,-0.4471
2025-11-26 20:43:16.987,20,20,20,0.00,-0.0052,0.0000,0.0029,0.0079,-0.2205,0.9753,0.0397,-0.0211,-0.4447
2025-11-26 20:43:17.988,20,20,20,0.00,0.0052,0.0000,0.0029,0.0080,-0.2205,0.9753,0.0397,-0.0211,-0.4447
2025-11-26 20:43:18.988,20,20,20,0.00,-0.0052,0.0000,0.0029,0.0080,-0.2205,0.9753,0.0397,-0.0211,-0.4447
2025-11-26 20:43:19.987,20,20,20,0.00,0.0000,0.0026,0.0027,0.0079,-0.2205,0.9753,0.0397,-0.0211,-0.4447
2025-11-26 20:43:20.987,20,20,20,0.00,0.0000,0.0000,0.0027,0.0079,-0.2200,0.9754,0.0397,-0.0211,-0.4437
