Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 14:49:56.399,19,18,19,-26.82,0.0026,-0.0026
2025-11-22 14:49:57.400,20,20,20,-26.82,0.0000,0.0026
2025-11-22 14:49:58.405,20,20,20,-26.82,0.0000,0.0026
2025-11-22 14:49:59.398,20,20,20,-26.82,0.0026,-0.0026
2025-11-22 14:50:00.399,20,20,20,-26.82,0.0000,0.0000
2025-11-22 14:50:01.400,20,20,20,-26.82,0.0052,0.0000
2025-11-22 14:50:02.399,19,20,20,-26.82,0.0000,-0.0026
2025-11-22 14:50:03.400,20,20,20,-26.82,0.0000,-0.0026
2025-11-22 14:50:04.399,20,20,20,-26.82,0.0026,0.0000
2025-11-22 14:50:05.399,20,20,20,-26.82,0.0026,-0.0026
2025-11-22 14:50:06.399,20,20,20,-26.82,0.0000,0.0000
2025-11-22 14:50:07.401,20,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:08.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:09.399,19,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:10.399,20,20,20,-26.75,-0.0026,0.0000
2025-11-22 14:50:11.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:12.399,19,20,20,-26.75,0.0000,0.0026
2025-11-22 14:50:13.400,18,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:14.399,19,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:15.400,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:16.399,19,20,20,-26.75,0.0000,0.0026
2025-11-22 14:50:17.399,20,20,20,-26.75,0.0026,0.0026
2025-11-22 14:50:18.400,20,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:19.399,20,20,20,-26.75,0.0052,0.0026
2025-11-22 14:50:20.399,20,20,20,-26.75,0.0026,-0.0026
2025-11-22 14:50:21.399,20,20,20,-26.75,-0.0026,0.0000
2025-11-22 14:50:22.399,19,20,20,-26.75,0.0026,0.0026
2025-11-22 14:50:23.399,20,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:24.399,20,20,20,-26.75,0.0000,0.0026
2025-11-22 14:50:25.400,20,20,20,-26.75,-0.0052,0.0000
2025-11-22 14:50:26.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:27.398,20,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:28.399,19,20,20,-26.75,0.0026,-0.0026
2025-11-22 14:50:29.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:30.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:31.399,20,20,20,-26.75,0.0000,-0.0026
2025-11-22 14:50:32.399,20,20,20,-26.75,0.0026,0.0000
2025-11-22 14:50:33.399,20,20,20,-26.75,0.0026,0.0026
2025-11-22 14:50:34.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:35.399,20,20,20,-26.75,0.0000,0.0000
2025-11-22 14:50:36.400,20,20,20,-26.75,0.0000,0.0079
2025-11-22 14:50:37.399,20,20,20,-26.75,-0.0026,-0.0026
2025-11-22 14:50:38.399,20,18,20,-25.82,-2.0158,1.4503
2025-11-22 14:50:39.399,20,20,20,-22.75,-4.4401,5.0605
2025-11-22 14:50:40.401,20,20,20,-29.66,-4.3328,5.6915
2025-11-22 14:50:41.400,19,20,20,-32.44,-5.6994,5.8093
2025-11-22 14:50:42.400,19,20,20,-32.88,-7.2361,7.4246
2025-11-22 14:50:43.399,20,20,20,-33.50,-7.2387,7.0895
2025-11-22 14:50:44.401,20,20,20,-32.63,-6.7937,6.9298
2025-11-22 14:50:45.400,20,20,20,-32.94,-6.4560,6.4743
2025-11-22 14:50:46.399,19,19,20,-33.38,-6.2491,6.0633
2025-11-22 14:50:47.400,20,20,20,-31.63,-6.0921,5.9140
2025-11-22 14:50:48.399,20,19,20,-31.25,-5.7988,6.0737
2025-11-22 14:50:49.401,20,20,20,-31.38,-5.8931,5.6496
2025-11-22 14:50:50.399,20,20,20,-29.13,-5.7910,5.7700
2025-11-22 14:50:51.399,20,20,20,-30.07,-5.7124,5.8407
2025-11-22 14:50:52.402,20,20,20,-30.13,-6.2858,5.9926
2025-11-22 14:50:53.399,20,20,20,-29.00,-5.7308,5.8198
2025-11-22 14:50:54.398,20,20,20,-29.94,-5.8407,6.0999
2025-11-22 14:50:55.401,20,20,20,-30.25,-6.0580,5.8302
2025-11-22 14:50:56.401,18,19,20,-29.32,-6.0528,6.1208
2025-11-22 14:50:57.399,20,19,20,-29.75,-5.9664,5.9114
2025-11-22 14:50:58.399,20,20,20,-30.07,-6.0737,6.0319
2025-11-22 14:50:59.399,20,19,20,-29.44,-5.8695,5.8119
2025-11-22 14:51:00.399,20,19,20,-30.69,-6.0135,6.1758
2025-11-22 14:51:01.399,20,20,20,-30.57,-6.1051,5.8538
2025-11-22 14:51:02.399,20,20,20,-29.66,-5.7595,6.0947
2025-11-22 14:51:03.399,20,19,20,-30.75,-5.9585,5.8302
2025-11-22 14:51:04.399,19,19,20,-29.25,-6.0004,5.9847
2025-11-22 14:51:05.400,20,20,20,-29.94,-5.7910,6.0423
2025-11-22 14:51:06.399,20,19,20,-30.07,-5.8486,5.9166
2025-11-22 14:51:07.399,20,20,20,-29.75,-5.9193,5.6496
2025-11-22 14:51:08.400,20,19,20,-28.63,-5.9245,5.9140
2025-11-22 14:51:09.399,20,19,20,-29.82,-5.7910,6.0214
2025-11-22 14:51:10.400,19,20,20,-28.88,-6.0842,5.7256
2025-11-22 14:51:11.399,20,20,20,-28.25,-5.8957,6.0737
2025-11-22 14:51:12.400,20,19,20,-28.69,-5.9978,6.0397
2025-11-22 14:51:13.401,20,20,20,-28.50,-6.0737,6.2020
2025-11-22 14:51:14.400,20,19,20,-25.57,-6.4088,3.4793
2025-11-22 14:51:15.399,20,19,20,0.25,-6.7649,2.8746
2025-11-22 14:51:16.400,20,19,20,14.12,-6.0423,3.9924
2025-11-22 14:51:17.399,20,20,20,26.06,-6.0240,4.0579
