Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-24 19:18:24.178,19,19,19,0.00,0.0000,0.0026
2025-11-24 19:18:25.178,18,19,20,0.00,0.0026,0.0000
2025-11-24 19:18:26.178,19,20,20,0.00,0.0000,0.0104
2025-11-24 19:18:27.178,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:18:28.182,19,20,20,0.00,-0.0026,0.0000
2025-11-24 19:18:29.179,19,20,20,0.00,-0.0026,0.0000
2025-11-24 19:18:30.179,19,20,20,0.00,0.5288,0.5236
2025-11-24 19:18:31.179,19,20,20,0.00,4.2935,0.0000
2025-11-24 19:18:32.180,20,20,20,0.00,7.2466,2.6022
2025-11-24 19:18:33.178,20,20,20,0.00,6.4428,-0.0026
2025-11-24 19:18:34.178,19,20,20,0.00,7.1418,2.1049
2025-11-24 19:18:35.178,20,19,20,0.00,-0.0131,0.0000
2025-11-24 19:18:36.178,20,20,20,0.00,0.6152,0.4215
2025-11-24 19:18:37.178,20,20,20,0.00,0.7697,0.0026
2025-11-24 19:18:38.180,20,20,20,0.00,2.0106,1.6048
2025-11-24 19:18:39.179,18,20,20,0.00,-1.4530,-1.4241
2025-11-24 19:18:40.178,20,19,20,0.00,-0.4974,-5.1077
2025-11-24 19:18:41.178,20,20,20,0.00,-3.9165,-6.3722
2025-11-24 19:18:42.178,20,20,20,0.00,-3.2332,-5.8250
2025-11-24 19:18:43.178,19,20,20,0.00,-1.9949,-2.9688
2025-11-24 19:18:44.179,19,19,20,0.00,-1.5917,1.4477
2025-11-24 19:18:45.178,20,20,20,0.00,-1.0367,0.5079
2025-11-24 19:18:46.179,20,19,20,0.00,-2.0499,-2.1232
2025-11-24 19:18:47.178,19,20,20,0.00,-0.4372,0.0000
2025-11-24 19:18:48.178,19,20,20,0.00,-0.4293,-0.5681
2025-11-24 19:18:49.178,20,20,20,0.00,3.1939,-3.2044
2025-11-24 19:18:50.178,20,20,20,0.00,0.0000,0.2278
2025-11-24 19:18:51.179,20,20,20,0.00,-3.0604,3.0264
2025-11-24 19:18:52.179,20,19,20,0.00,1.0891,0.7618
2025-11-24 19:18:53.178,20,20,20,0.00,0.1728,0.3717
2025-11-24 19:18:54.179,20,20,20,0.00,2.6599,1.1860
2025-11-24 19:18:55.178,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:18:56.180,20,19,20,0.00,-0.5916,0.4372
2025-11-24 19:18:57.179,19,20,20,0.00,-0.0026,0.0000
2025-11-24 19:18:58.178,19,20,20,0.00,-0.0052,-0.0026
2025-11-24 19:18:59.179,20,20,20,0.00,-0.4581,0.3351
2025-11-24 19:19:00.179,20,20,20,0.00,-3.9506,3.7175
2025-11-24 19:19:01.178,19,20,20,0.00,0.0026,1.1860
2025-11-24 19:19:02.179,20,20,20,0.00,3.6887,4.8695
2025-11-24 19:19:03.178,19,20,20,0.00,-0.0209,2.4164
2025-11-24 19:19:04.178,20,20,20,0.00,-3.2515,-2.6651
2025-11-24 19:19:05.179,20,20,20,0.00,-5.9612,-5.9847
2025-11-24 19:19:06.178,20,20,20,0.00,-2.6311,-1.0603
2025-11-24 19:19:07.179,20,20,20,0.00,-1.3168,0.9268
2025-11-24 19:19:08.178,20,20,20,0.00,2.8248,3.3719
2025-11-24 19:19:09.178,20,19,20,0.00,1.0184,0.8272
2025-11-24 19:19:10.178,20,20,20,0.00,4.7569,4.5370
2025-11-24 19:19:11.179,20,20,20,0.00,0.3979,-0.0288
2025-11-24 19:19:12.178,20,20,20,0.00,0.0000,0.0052
2025-11-24 19:19:13.179,20,20,20,0.00,0.0052,0.0026
2025-11-24 19:19:14.178,20,20,20,0.00,-0.0052,0.0000
2025-11-24 19:19:15.179,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:19:16.178,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:19:17.179,20,20,20,0.00,0.0000,0.0026
2025-11-24 19:19:18.178,20,20,20,0.00,-0.0104,0.0026
2025-11-24 19:19:19.179,20,20,20,0.00,0.0000,-0.0052
2025-11-24 19:19:20.178,20,20,20,0.00,0.0000,0.0052
2025-11-24 19:19:21.178,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:22.178,20,20,20,0.00,0.0000,0.0104
2025-11-24 19:19:23.178,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:24.178,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:19:25.179,20,20,20,0.00,0.0026,-0.0026
2025-11-24 19:19:26.178,20,20,20,0.00,0.0131,-0.0052
2025-11-24 19:19:27.178,20,20,20,0.00,1.2095,-0.4581
2025-11-24 19:19:28.179,20,19,20,0.00,-0.0079,0.0026
2025-11-24 19:19:29.179,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:19:30.178,19,20,20,0.00,0.0104,0.0000
2025-11-24 19:19:31.179,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:19:32.179,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:19:33.179,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:34.178,19,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:35.178,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:36.179,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:37.179,20,20,20,0.00,-0.0026,0.0026
2025-11-24 19:19:38.178,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:19:39.178,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:19:40.178,20,20,20,0.00,0.0000,0.0026
2025-11-24 19:19:41.179,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:42.178,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:43.178,20,20,20,0.00,2.2907,2.1598
2025-11-24 19:19:44.178,20,20,20,0.00,5.2779,5.2386
2025-11-24 19:19:45.179,20,20,20,0.00,0.6152,0.4424
2025-11-24 19:19:46.178,20,20,20,0.00,-0.5000,-0.1414
2025-11-24 19:19:47.179,20,20,20,0.00,-3.8432,-3.3458
2025-11-24 19:19:48.179,20,20,20,0.00,-6.8198,-6.8487
2025-11-24 19:19:49.179,20,20,20,0.00,0.0104,0.0733
2025-11-24 19:19:50.178,20,20,20,0.00,0.0052,0.0000
2025-11-24 19:19:51.179,20,20,20,0.00,0.3351,0.0000
2025-11-24 19:19:52.178,20,20,20,0.00,3.8799,2.8091
2025-11-24 19:19:53.178,20,20,20,0.00,6.4403,1.9321
2025-11-24 19:19:54.179,20,20,20,0.00,-0.9660,0.2749
2025-11-24 19:19:55.179,20,20,20,0.00,0.0000,0.0864
2025-11-24 19:19:56.179,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:19:57.179,20,20,20,0.00,0.0000,-0.0052
2025-11-24 19:19:58.179,20,20,20,0.00,0.0052,-0.0026
2025-11-24 19:19:59.178,20,20,20,0.00,0.4765,0.0000
2025-11-24 19:20:00.178,20,19,20,0.00,0.0288,0.4163
2025-11-24 19:20:01.178,20,20,20,0.00,-3.7856,4.2202
2025-11-24 19:20:02.179,20,20,20,0.00,-2.5342,2.8771
2025-11-24 19:20:03.179,19,20,20,0.00,-0.0026,0.0000
2025-11-24 19:20:04.178,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:20:05.178,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:20:06.179,20,20,20,0.00,0.0000,0.0026
2025-11-24 19:20:07.179,20,20,20,0.00,-0.0052,0.0000
2025-11-24 19:20:08.179,20,20,20,0.00,0.0000,0.0000
2025-11-24 19:20:09.178,20,20,20,0.00,0.0000,0.0052
2025-11-24 19:20:10.179,20,20,20,0.00,0.0026,0.0000
2025-11-24 19:20:11.179,20,20,20,0.00,-0.0052,0.0000
2025-11-24 19:20:12.180,20,20,20,0.00,-0.0026,0.0000
2025-11-24 19:20:13.179,20,20,20,0.00,0.0000,-0.0052
2025-11-24 19:20:14.178,20,20,20,0.00,-0.0079,-0.0026
2025-11-24 19:20:15.179,20,20,20,0.00,0.0026,-0.0026
2025-11-24 19:20:16.178,19,20,20,0.00,0.6230,0.3089
