Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-20 18:54:51.743,80,199,199
2025-11-20 18:55:01.744,82,199,200
2025-11-20 18:55:11.744,83,200,200
2025-11-20 18:55:21.744,84,199,200
2025-11-20 18:55:31.744,83,199,200
2025-11-20 18:55:41.743,84,200,200
2025-11-20 18:55:51.744,81,200,200
2025-11-20 18:56:01.745,79,187,200
2025-11-20 18:56:11.744,84,200,200
2025-11-20 18:56:21.744,83,200,200
2025-11-20 18:56:31.744,84,200,200
2025-11-20 18:56:41.744,83,200,200
2025-11-20 18:56:51.744,83,199,200
2025-11-20 18:57:01.744,84,198,200
2025-11-20 18:57:11.744,84,200,200
2025-11-20 18:57:21.744,82,200,200
2025-11-20 18:57:31.744,83,200,200
2025-11-20 18:57:41.744,83,197,200
2025-11-20 18:57:51.744,85,199,200
2025-11-20 18:58:01.744,84,198,200
