Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-08 18:44:41.834,0,199,199,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-04-08 18:44:51.834,0,186,200,0.00,0.0000,0.3351,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000
2026-04-08 18:45:01.834,0,199,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0008,0.0000,0.0000,0.0000
2026-04-08 18:45:11.834,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0008,0.0000,0.0000,0.0000
2026-04-08 18:45:21.834,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0215,0.0008,0.0000,0.0000,0.0000
2026-04-08 18:45:31.835,0,111,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0008,0.0000,0.0000,0.0000
2026-04-08 18:45:41.834,0,90,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0008,0.0000,0.0000,0.0000
2026-04-08 18:45:51.834,0,69,200,0.00,0.0000,-0.1832,0.0000,0.0000,0.0000,0.0000,0.0123,0.0003,0.0000,0.0000,0.0000
2026-04-08 18:46:01.834,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0020,0.0000,0.0000,0.0000
2026-04-08 18:46:11.834,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0020,0.0000,0.0000,0.0000
2026-04-08 18:46:21.834,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0020,0.0000,0.0000,0.0000
2026-04-08 18:46:31.834,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0157,0.0020,0.0000,0.0000,0.0000
2026-04-08 18:46:41.835,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0164,0.0021,0.0000,0.0000,0.0000
2026-04-08 18:46:51.834,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0194,0.0024,0.0000,0.0000,0.0000
2026-04-08 18:47:01.834,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0194,0.0024,0.0000,0.0000,0.0000
2026-04-08 18:47:11.834,0,200,200,0.00,3.8170,0.4738,0.0000,0.0000,0.0000,0.0000,-0.0499,-0.2632,0.0000,0.1979,0.0271
2026-04-08 18:47:21.834,0,200,200,0.00,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2127,-0.1246,0.0000,0.4465,0.1535
2026-04-08 18:47:31.834,0,200,200,0.00,0.0000,-0.0602,0.0000,0.0000,0.0000,0.0000,-0.0033,0.0295,0.0000,0.3377,0.2623
2026-04-08 18:47:41.834,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0102,0.0288,0.0000,0.3456,0.2844
2026-04-08 18:47:51.834,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0102,0.0288,0.0000,0.3456,0.2844
2026-04-08 18:48:01.834,0,200,200,0.00,0.0000,0.0314,0.0000,0.0000,0.0000,0.0000,0.0172,0.0285,0.0000,0.3456,0.2844
2026-04-08 18:48:11.834,0,198,200,0.00,6.0214,5.9612,0.0000,0.0000,0.0000,0.0000,0.5050,-0.3434,0.0000,0.1342,0.0908
2026-04-08 18:48:21.834,0,200,200,0.00,5.8591,0.0052,0.0000,0.0000,0.0000,0.0000,0.8930,-0.0726,0.0000,0.0626,0.1624
2026-04-08 18:48:31.834,0,175,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.5135,-0.4218,0.0000,0.1479,0.4521
2026-04-08 18:48:41.834,0,143,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.5148,-0.4261,0.0000,0.0552,0.1698
