Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-14 17:46:42.086,0,393,399,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:46:52.086,0,400,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:02.088,0,398,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:12.086,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:22.086,0,398,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:32.086,0,398,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:42.087,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:47:52.087,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:48:02.088,0,399,400,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:48:12.086,0,400,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 17:48:22.087,0,399,400,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0004,-0.0000,0.0000
2026-03-14 17:48:32.086,0,400,400,0.00,0.0079,0.0052,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:48:42.086,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:48:52.086,0,398,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:02.086,0,398,400,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:12.086,0,393,400,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:22.087,0,398,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:32.086,0,396,400,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:42.086,0,400,400,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:49:52.086,0,400,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:50:02.086,0,400,400,0.00,0.0026,0.0104,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:50:12.086,0,400,400,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:50:22.086,0,399,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0006,-0.0000,0.0000
2026-03-14 17:50:32.087,0,395,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0077,0.0000
2026-03-14 17:50:42.086,0,387,400,0.00,-2.0210,0.7697,0.0000,0.0000,0.0000,0.0000,-1.4593,-1.3353,0.0000
2026-03-14 17:50:52.086,0,393,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4052,-5.4384,0.0000
2026-03-14 17:51:02.086,0,389,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3265,-8.6198,0.0000
2026-03-14 17:51:12.086,0,393,400,0.00,-12.5794,12.5218,0.0000,0.0000,0.0000,0.0000,1.8704,-13.0109,0.0000
2026-03-14 17:51:22.086,0,394,400,0.00,-10.9353,11.3437,0.0000,0.0000,0.0000,0.0000,3.3087,-17.5871,0.0000
2026-03-14 17:51:32.086,0,394,400,0.00,-2.1179,2.5840,0.0000,0.0000,0.0000,0.0000,4.1964,-22.7288,0.0000
2026-03-14 17:51:42.086,0,394,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,5.8444,-27.6149,0.0000
2026-03-14 17:51:52.086,0,399,400,0.00,0.0026,0.0497,0.0000,0.0000,0.0000,0.0000,5.8430,-27.6110,0.0000
2026-03-14 17:52:02.086,0,391,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7511,-27.3084,0.0000
2026-03-14 17:52:12.086,0,395,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.7584,-27.3287,0.0000
2026-03-14 17:52:22.087,0,399,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.7802,-27.3717,0.0000
2026-03-14 17:52:32.086,0,395,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.8091,-27.4107,0.0000
2026-03-14 17:52:42.086,0,399,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.8441,-27.4440,0.0000
2026-03-14 17:52:52.086,0,400,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.8842,-27.4710,0.0000
2026-03-14 17:53:02.086,0,400,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.9284,-27.4908,0.0000
2026-03-14 17:53:12.086,0,398,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,5.9752,-27.5029,0.0000
2026-03-14 17:53:22.086,0,400,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,6.0234,-27.5068,0.0000
2026-03-14 17:53:32.088,0,400,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,6.0716,-27.5026,0.0000
2026-03-14 17:53:42.086,0,398,400,0.00,0.0000,0.1937,0.0000,0.0000,0.0000,0.0000,6.1184,-27.4903,0.0000
2026-03-14 17:53:52.086,0,341,400,0.00,5.5763,-5.9952,0.0000,0.0000,0.0000,0.0000,2.7706,-28.4414,0.0000
2026-03-14 17:54:02.086,0,399,400,0.00,10.3541,-10.2834,0.0000,0.0000,0.0000,0.0000,2.3193,-28.5830,0.0000
2026-03-14 17:54:12.091,0,385,400,0.00,12.3046,-12.5899,0.0000,0.0000,0.0000,0.0000,-3.5909,-28.9215,0.0000
2026-03-14 17:54:22.086,0,391,400,0.00,12.5035,-12.3124,0.0000,0.0000,0.0000,0.0000,-9.1318,-26.6369,0.0000
2026-03-14 17:54:32.086,0,388,400,0.00,10.0819,-12.5192,0.0000,0.0000,0.0000,0.0000,-13.0673,-22.7225,0.0000
2026-03-14 17:54:42.086,0,393,400,0.00,12.6894,-12.4407,0.0000,0.0000,0.0000,0.0000,-15.4394,-17.2530,0.0000
2026-03-14 17:54:52.086,0,390,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1330,-16.1008,0.0000
2026-03-14 17:55:02.086,0,397,400,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,-15.1331,-16.1007,0.0000
2026-03-14 17:55:12.086,0,398,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-15.1331,-16.1007,0.0000
2026-03-14 17:55:22.086,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1331,-16.1007,0.0000
2026-03-14 17:55:32.088,0,399,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1331,-16.1007,0.0000
2026-03-14 17:55:42.086,0,398,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1331,-16.1007,0.0000
2026-03-14 17:55:52.088,0,399,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1348,-16.0999,0.0000
2026-03-14 17:56:02.086,0,396,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.1366,-16.0991,0.0000
2026-03-14 17:56:12.086,0,388,400,0.00,0.8037,-0.1361,0.0000,0.0000,0.0000,0.0000,-14.6671,-16.1178,0.0000
2026-03-14 17:56:22.086,0,390,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-14.6486,-16.1108,0.0000
2026-03-14 17:56:32.086,0,399,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.6486,-16.1108,0.0000
2026-03-14 17:56:42.086,0,400,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-14.6486,-16.1108,0.0000
