Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-22 08:35:42.118,197,199,199
2025-11-22 08:35:52.118,200,200,200
2025-11-22 08:36:02.118,199,200,200
2025-11-22 08:36:12.118,199,200,200
2025-11-22 08:36:22.118,199,200,200
2025-11-22 08:36:32.118,198,200,200
2025-11-22 08:36:42.117,198,200,200
2025-11-22 08:36:52.121,200,199,200
2025-11-22 08:37:02.118,199,199,200
2025-11-22 08:37:12.117,199,199,200
2025-11-22 08:37:22.118,197,200,200
2025-11-22 08:37:32.118,200,200,200
2025-11-22 08:37:42.118,200,198,200
2025-11-22 08:37:52.118,200,199,200
2025-11-22 08:38:02.118,197,200,200
2025-11-22 08:38:12.117,199,200,200
2025-11-22 08:38:22.118,199,200,200
2025-11-22 08:38:32.118,199,200,200
2025-11-22 08:38:42.118,199,200,200
2025-11-22 08:38:52.118,198,200,200
2025-11-22 08:39:02.119,200,200,200
2025-11-22 08:39:12.119,199,200,200
2025-11-22 08:39:22.118,200,200,200
2025-11-22 08:39:32.118,200,200,200
2025-11-22 08:39:42.119,198,200,200
2025-11-22 08:39:52.118,198,199,200
2025-11-22 08:40:02.118,200,200,200
2025-11-22 08:40:12.118,200,197,200
2025-11-22 08:40:22.118,134,200,200
2025-11-22 08:40:32.119,199,200,200
2025-11-22 08:40:42.118,200,199,200
2025-11-22 08:40:52.118,199,198,200
2025-11-22 08:41:02.118,197,200,200
2025-11-22 08:41:12.118,200,199,200
2025-11-22 08:41:22.118,198,200,200
2025-11-22 08:41:32.118,199,199,200
2025-11-22 08:41:42.117,199,200,200
2025-11-22 08:41:52.118,200,200,200
2025-11-22 08:42:02.118,198,200,200
2025-11-22 08:42:12.118,200,200,200
2025-11-22 08:42:22.118,199,200,200
2025-11-22 08:42:32.118,198,200,200
2025-11-22 08:42:42.119,200,200,200
2025-11-22 08:42:52.118,200,200,200
2025-11-22 08:43:02.118,199,200,200
2025-11-22 08:43:12.118,198,199,200
2025-11-22 08:43:22.117,199,200,200
2025-11-22 08:43:32.118,198,200,200
2025-11-22 08:43:42.118,200,200,200
2025-11-22 08:43:52.118,199,200,200
2025-11-22 08:44:02.118,199,200,200
2025-11-22 08:44:12.118,200,200,200
2025-11-22 08:44:22.118,198,199,200
2025-11-22 08:44:32.118,200,200,200
2025-11-22 08:44:42.118,199,200,200
2025-11-22 08:44:52.117,200,200,200
2025-11-22 08:45:02.117,198,199,200
2025-11-22 08:45:12.118,197,200,200
2025-11-22 08:45:22.118,200,199,200
2025-11-22 08:45:32.117,200,200,200
2025-11-22 08:45:42.118,199,200,200
2025-11-22 08:45:52.118,199,199,200
2025-11-22 08:46:02.117,198,199,200
2025-11-22 08:46:12.118,199,198,200
2025-11-22 08:46:22.119,200,200,200
2025-11-22 08:46:32.118,197,200,200
2025-11-22 08:46:42.118,200,200,200
2025-11-22 08:46:52.118,198,200,200
2025-11-22 08:47:02.118,199,200,200
2025-11-22 08:47:12.118,197,200,200
2025-11-22 08:47:22.118,199,200,200
2025-11-22 08:47:32.122,198,200,200
2025-11-22 08:47:42.118,199,200,200
2025-11-22 08:47:52.118,198,200,200
2025-11-22 08:48:02.119,199,200,200
2025-11-22 08:48:12.118,200,200,200
2025-11-22 08:48:22.117,199,199,200
2025-11-22 08:48:32.117,199,199,200
2025-11-22 08:48:42.117,199,199,200
2025-11-22 08:48:52.118,198,199,200
2025-11-22 08:49:02.118,199,200,200
2025-11-22 08:49:12.118,199,200,200
