Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-15 19:49:42.051,199,199,199
2025-11-15 19:49:52.049,199,200,200
2025-11-15 19:50:02.050,199,200,200
2025-11-15 19:50:12.050,196,197,200
2025-11-15 19:50:22.051,198,182,200
2025-11-15 19:50:32.049,195,181,200
2025-11-15 19:50:42.050,199,182,200
2025-11-15 19:50:52.050,198,181,200
2025-11-15 19:51:02.049,199,182,200
2025-11-15 19:51:12.050,198,181,200
2025-11-15 19:51:22.049,133,182,200
2025-11-15 19:51:32.049,199,181,200
2025-11-15 19:51:42.049,199,182,200
2025-11-15 19:51:52.050,198,181,200
2025-11-15 19:52:02.049,196,182,200
2025-11-15 19:52:12.050,198,181,200
2025-11-15 19:52:22.049,198,189,200
2025-11-15 19:52:32.050,196,200,200
