Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-19 15:58:58.295,0,199,199,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19 15:59:08.296,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19 15:59:18.295,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19 15:59:28.296,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19 15:59:38.295,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-19 15:59:48.295,0,199,200,0.00,-6.0737,6.4036,0.0000,0.0000,0.0000,0.0000,0.6007,0.0544,0.0000
2026-03-19 15:59:58.295,0,200,200,0.00,-6.8984,6.9481,0.0000,0.0000,0.0000,0.0000,1.7878,2.1789,0.0000
2026-03-19 16:00:08.297,0,200,200,0.00,-5.6732,6.0187,0.0000,0.0000,0.0000,0.0000,0.9299,5.2639,0.0000
2026-03-19 16:00:18.295,0,200,200,0.00,-1.3482,10.4772,0.0000,0.0000,0.0000,0.0000,0.3185,6.2404,0.0000
2026-03-19 16:00:28.295,0,200,200,0.00,-6.5188,5.3800,0.0000,0.0000,0.0000,0.0000,1.0750,3.9731,0.0000
2026-03-19 16:00:38.295,0,198,200,0.00,-5.7098,6.1104,0.0000,0.0000,0.0000,0.0000,1.9745,1.0526,0.0000
2026-03-19 16:00:48.296,0,199,200,0.00,-6.1235,5.9219,0.0000,0.0000,0.0000,0.0000,2.9516,-2.3710,0.0000
2026-03-19 16:00:58.296,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:08.296,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:18.295,0,200,200,0.00,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:28.296,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:38.295,0,200,200,0.00,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:48.295,0,200,200,0.00,0.0000,-0.0079,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:01:58.297,0,198,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,3.2257,-3.3689,0.0000
2026-03-19 16:02:08.295,0,199,200,0.00,8.8409,-9.2860,0.0000,0.0000,0.0000,0.0000,2.2581,-0.5632,0.0000
2026-03-19 16:02:18.295,0,198,200,0.00,1.0393,0.0393,0.0000,0.0000,0.0000,0.0000,1.1338,0.0459,0.0000
2026-03-19 16:02:28.295,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8186,0.0433,0.0000
2026-03-19 16:02:38.295,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.8186,0.0433,0.0000
2026-03-19 16:02:48.297,0,186,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.8186,0.0433,0.0000
2026-03-19 16:02:58.295,0,199,200,0.00,-8.8252,3.3876,0.0000,0.0000,0.0000,0.0000,2.7817,0.3702,0.0000
2026-03-19 16:03:08.295,0,199,200,0.00,-6.9089,4.2437,0.0000,0.0000,0.0000,0.0000,2.0219,-1.6488,0.0000
2026-03-19 16:03:18.295,0,200,200,0.00,-6.9089,4.2437,0.0000,0.0000,0.0000,0.0000,1.1208,0.3529,0.0000
2026-03-19 16:03:28.295,0,200,200,0.00,-6.9089,4.2437,0.0000,0.0000,0.0000,0.0000,3.1874,-0.3874,0.0000
2026-03-19 16:03:38.295,0,200,200,0.00,-6.9089,4.2437,0.0000,0.0000,0.0000,0.0000,1.2203,-1.3617,0.0000
2026-03-19 16:03:48.295,0,200,200,0.00,-6.9089,4.2437,0.0000,0.0000,0.0000,0.0000,1.8838,0.7308,0.0000
