Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-25 18:40:44.830,17,18,19,0.00,0.0000,-0.0026
2025-11-25 18:40:45.829,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:40:46.832,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:40:47.831,20,20,20,0.00,0.0026,-0.0052
2025-11-25 18:40:48.829,20,20,20,0.00,0.0026,0.0026
2025-11-25 18:40:49.830,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:40:50.830,20,20,20,0.00,0.0026,-0.0026
2025-11-25 18:40:51.831,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:40:52.831,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:40:53.830,20,20,20,0.00,0.0026,0.0000
2025-11-25 18:40:54.830,20,20,20,0.00,0.0000,-0.0079
2025-11-25 18:40:55.829,20,19,20,0.00,0.0000,0.0000
2025-11-25 18:40:56.830,20,19,20,0.00,0.0000,0.0000
2025-11-25 18:40:57.830,20,20,20,0.00,0.0000,-0.0052
2025-11-25 18:40:58.830,20,20,20,0.00,0.0026,0.0000
2025-11-25 18:40:59.829,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:41:00.829,20,19,20,0.00,0.0000,0.0000
2025-11-25 18:41:01.830,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:41:02.830,20,20,20,0.00,-0.0026,0.0236
2025-11-25 18:41:03.830,20,20,20,0.00,0.0000,-0.0236
2025-11-25 18:41:04.830,20,19,20,0.00,0.0000,-0.0209
2025-11-25 18:41:05.829,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:41:06.831,20,20,20,0.00,0.0026,0.0000
2025-11-25 18:41:07.831,20,20,20,0.00,-0.0026,0.0026
2025-11-25 18:41:08.829,19,20,20,0.00,0.0026,0.0131
2025-11-25 18:41:09.829,20,20,20,0.00,0.0000,-0.0759
2025-11-25 18:41:10.830,20,20,20,0.00,0.0366,-0.3272
2025-11-25 18:41:11.832,18,20,20,0.00,-0.6257,0.2618
2025-11-25 18:41:12.829,20,20,20,0.00,0.2303,-0.0026
2025-11-25 18:41:13.830,20,20,20,0.00,0.0209,0.0393
2025-11-25 18:41:14.829,20,20,20,0.00,-0.0052,0.0026
2025-11-25 18:41:15.831,20,20,20,0.00,0.0131,0.0052
2025-11-25 18:41:16.830,20,20,20,0.00,0.5157,-0.0261
2025-11-25 18:41:17.830,20,20,20,0.00,0.1623,0.0026
2025-11-25 18:41:18.829,20,20,20,0.00,0.0052,0.0000
2025-11-25 18:41:19.830,20,20,20,0.00,0.0183,0.0026
2025-11-25 18:41:20.830,20,20,20,0.00,-0.3089,0.0026
2025-11-25 18:41:21.829,20,20,20,0.00,0.0052,0.0000
2025-11-25 18:41:22.832,20,20,20,0.00,0.0131,0.0000
2025-11-25 18:41:23.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:24.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:25.829,20,19,20,0.00,0.0131,0.0026
2025-11-25 18:41:26.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:27.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:28.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:29.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:30.830,18,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:31.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:32.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:33.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:34.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:35.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:36.830,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:37.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:38.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:39.833,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:40.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:41.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:42.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:43.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:44.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:45.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:46.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:47.832,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:48.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:49.830,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:50.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:51.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:52.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:53.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:54.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:55.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:56.829,20,19,20,0.00,0.0131,0.0026
2025-11-25 18:41:57.830,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:58.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:41:59.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:00.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:01.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:02.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:03.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:04.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:05.830,20,19,20,0.00,0.0131,0.0026
2025-11-25 18:42:06.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:07.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:08.829,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:09.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:10.830,20,19,20,0.00,0.0131,0.0026
2025-11-25 18:42:11.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:12.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:13.830,20,17,20,0.00,0.0131,0.0026
2025-11-25 18:42:14.830,20,18,20,0.00,0.0131,0.0026
2025-11-25 18:42:15.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:16.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:17.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:18.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:19.829,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:20.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:21.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:22.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:23.831,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:24.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:25.829,19,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:26.830,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:27.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:28.829,20,20,20,0.00,0.0131,0.0026
2025-11-25 18:42:29.830,20,20,20,0.00,0.0131,0.0026
