Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-15 21:27:14.169,198,199,199
2025-11-15 21:27:24.169,199,200,200
2025-11-15 21:27:34.169,199,200,200
2025-11-15 21:27:44.171,199,159,200
2025-11-15 21:27:54.172,200,159,200
2025-11-15 21:28:04.169,198,160,200
2025-11-15 21:28:14.171,198,160,200
2025-11-15 21:28:24.169,198,159,200
2025-11-15 21:28:34.171,199,160,200
2025-11-15 21:28:44.172,199,160,200
2025-11-15 21:28:54.170,199,160,200
2025-11-15 21:29:04.171,198,152,200
2025-11-15 21:29:14.169,200,157,200
2025-11-15 21:29:24.170,196,159,200
2025-11-15 21:29:34.172,200,159,200
2025-11-15 21:29:44.169,200,158,200
2025-11-15 21:29:54.169,196,153,200
2025-11-15 21:30:04.170,198,159,200
2025-11-15 21:30:14.169,199,184,200
2025-11-15 21:30:24.169,196,199,200
2025-11-15 21:30:34.171,200,196,200
2025-11-15 21:30:44.169,199,198,200
2025-11-15 21:30:54.173,200,199,200
2025-11-15 21:31:04.169,198,200,200
2025-11-15 21:31:14.169,132,199,200
2025-11-15 21:31:24.170,198,199,200
2025-11-15 21:31:34.169,197,199,200
2025-11-15 21:31:44.170,199,200,200
2025-11-15 21:31:54.170,197,200,200
