Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-25 17:33:52.013,19,18,19,0.00,-6.9194,6.7753
2025-11-25 17:33:53.013,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:54.011,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:55.013,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:56.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:57.018,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:58.015,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:33:59.013,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:00.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:01.012,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:02.015,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:03.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:04.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:05.013,20,19,20,0.00,-6.9194,6.7753
2025-11-25 17:34:06.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:07.013,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:08.014,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:09.014,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:10.014,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:11.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:12.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:13.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:14.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:15.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:16.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:17.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:18.015,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:19.013,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:20.015,19,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:21.012,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:22.013,20,20,20,0.00,-6.9194,6.7753
2025-11-25 17:34:23.013,20,20,20,0.00,-6.9194,6.7753
