Timestamp,Yaw_Angle(degrees),Hex_Byte0,Hex_Byte1,Hex_Byte2,Hex_Byte3,Hex_Byte4,Hex_Byte5,Hex_All
2025-10-25 14:22:00,81.18,0xff,0x45,0xff,0xf4,0x1f,0xb6,"ff 45 ff f4 1f b6 00 00"
2025-10-25 14:22:00,81.12,0xff,0x45,0xff,0xf4,0x1f,0xb0,"ff 45 ff f4 1f b0 00 00"
2025-10-25 14:22:00,81,0xff,0x45,0xff,0xfa,0x1f,0xa4,"ff 45 ff fa 1f a4 00 00"
2025-10-25 14:22:00,80.87,0xff,0x4b,0x00,0x00,0x1f,0x97,"ff 4b 00 00 1f 97 00 00"
2025-10-25 14:22:00,80.75,0xff,0x4b,0x00,0x00,0x1f,0x8b,"ff 4b 00 00 1f 8b 00 00"
2025-10-25 14:22:00,80.68,0xff,0x4b,0x00,0x00,0x1f,0x84,"ff 4b 00 00 1f 84 00 00"
2025-10-25 14:22:00,80.56,0xff,0x4b,0x00,0x00,0x1f,0x78,"ff 4b 00 00 1f 78 00 00"
2025-10-25 14:22:00,80.43,0xff,0x4b,0x00,0x00,0x1f,0x6b,"ff 4b 00 00 1f 6b 00 00"
2025-10-25 14:22:00,80.31,0xff,0x51,0x00,0x00,0x1f,0x5f,"ff 51 00 00 1f 5f 00 00"
2025-10-25 14:22:00,80.12,0xff,0x51,0x00,0x00,0x1f,0x4c,"ff 51 00 00 1f 4c 00 00"
2025-10-25 14:22:00,79.93,0xff,0x51,0x00,0x00,0x1f,0x39,"ff 51 00 00 1f 39 00 00"
2025-10-25 14:22:00,79.87,0xff,0x51,0x00,0x00,0x1f,0x33,"ff 51 00 00 1f 33 00 00"
2025-10-25 14:22:00,79.68,0xff,0x51,0x00,0x00,0x1f,0x20,"ff 51 00 00 1f 20 00 00"
2025-10-25 14:22:00,79.5,0xff,0x51,0x00,0x00,0x1f,0x0e,"ff 51 00 00 1f 0e 00 00"
2025-10-25 14:22:00,79.31,0xff,0x51,0x00,0x06,0x1e,0xfb,"ff 51 00 06 1e fb 00 00"
2025-10-25 14:22:00,79.18,0xff,0x51,0x00,0x06,0x1e,0xee,"ff 51 00 06 1e ee 00 00"
2025-10-25 14:22:00,79,0xff,0x51,0x00,0x06,0x1e,0xdc,"ff 51 00 06 1e dc 00 00"
2025-10-25 14:22:00,78.81,0xff,0x51,0x00,0x06,0x1e,0xc9,"ff 51 00 06 1e c9 00 00"
2025-10-25 14:22:00,78.62,0xff,0x51,0x00,0x06,0x1e,0xb6,"ff 51 00 06 1e b6 00 00"
2025-10-25 14:22:00,78.5,0xff,0x51,0x00,0x06,0x1e,0xaa,"ff 51 00 06 1e aa 00 00"
2025-10-25 14:22:00,78.31,0xff,0x51,0x00,0x06,0x1e,0x97,"ff 51 00 06 1e 97 00 00"
2025-10-25 14:22:00,78.25,0xff,0x51,0x00,0x06,0x1e,0x91,"ff 51 00 06 1e 91 00 00"
2025-10-25 14:22:00,78,0xff,0x51,0x00,0x06,0x1e,0x78,"ff 51 00 06 1e 78 00 00"
2025-10-25 14:22:00,77.87,0xff,0x51,0x00,0x06,0x1e,0x6b,"ff 51 00 06 1e 6b 00 00"
2025-10-25 14:22:01,77.81,0xff,0x4b,0x00,0x00,0x1e,0x65,"ff 4b 00 00 1e 65 00 00"
2025-10-25 14:22:01,77.75,0xff,0x45,0x00,0x00,0x1e,0x5f,"ff 45 00 00 1e 5f 00 00"
2025-10-25 14:22:01,77.62,0xff,0x45,0xff,0xfa,0x1e,0x52,"ff 45 ff fa 1e 52 00 00"
2025-10-25 14:22:01,77.56,0xff,0x45,0xff,0xfa,0x1e,0x4c,"ff 45 ff fa 1e 4c 00 00"
2025-10-25 14:22:01,77.43,0xff,0x45,0xff,0xfa,0x1e,0x3f,"ff 45 ff fa 1e 3f 00 00"
2025-10-25 14:22:01,77.37,0xff,0x45,0xff,0xfa,0x1e,0x39,"ff 45 ff fa 1e 39 00 00"
