Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-14 18:58:54.662,0,198,199,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 18:59:04.663,0,200,200,0.00,0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 18:59:14.663,0,200,200,0.00,-0.0079,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-14 18:59:24.663,0,197,200,0.00,-5.1601,6.7491,0.0000,0.0000,0.0000,0.0000,0.7556,0.7025,0.0000
2026-03-14 18:59:34.664,0,200,200,0.00,-3.5945,8.0843,0.0000,0.0000,0.0000,0.0000,1.4579,3.9937,0.0000
2026-03-14 18:59:44.661,0,196,200,0.00,-5.0501,6.8068,0.0000,0.0000,0.0000,0.0000,-1.0446,6.0636,0.0000
2026-03-14 18:59:54.662,0,201,200,0.00,-2.8353,9.2624,0.0000,0.0000,0.0000,0.0000,-4.3349,4.9880,0.0000
2026-03-14 19:00:04.661,0,198,200,0.00,-5.1312,6.5711,0.0000,0.0000,0.0000,0.0000,-3.4449,3.0912,0.0000
2026-03-14 19:00:14.661,0,200,200,0.00,-5.7753,6.3905,0.0000,0.0000,0.0000,0.0000,-0.3115,4.6072,0.0000
2026-03-14 19:00:24.663,0,198,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,2.2914,3.7723,0.0000
2026-03-14 19:00:34.663,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,2.2914,3.7723,0.0000
2026-03-14 19:00:44.662,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,2.2910,3.7726,0.0000
2026-03-14 19:00:54.661,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2909,3.7726,0.0000
