Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-22 09:16:04.125,199,199,199
2025-11-22 09:16:14.125,198,200,200
2025-11-22 09:16:24.125,200,200,200
2025-11-22 09:16:34.125,199,185,200
2025-11-22 09:16:44.125,197,165,200
2025-11-22 09:16:54.125,196,166,200
2025-11-22 09:17:04.125,198,194,200
2025-11-22 09:17:14.124,200,199,200
2025-11-22 09:17:24.124,199,176,200
2025-11-22 09:17:34.126,198,200,200
2025-11-22 09:17:44.125,195,200,200
2025-11-22 09:17:54.126,198,200,200
2025-11-22 09:18:04.126,200,200,200
2025-11-22 09:18:14.125,199,200,200
2025-11-22 09:18:24.125,199,200,200
2025-11-22 09:18:34.125,198,200,200
2025-11-22 09:18:44.124,198,200,200
2025-11-22 09:18:54.126,197,200,200
2025-11-22 09:19:04.124,199,200,200
2025-11-22 09:19:14.124,200,200,200
2025-11-22 09:19:24.125,199,200,200
2025-11-22 09:19:34.126,198,200,200
2025-11-22 09:19:44.125,199,200,200
2025-11-22 09:19:54.125,197,200,200
2025-11-22 09:20:04.125,199,200,200
2025-11-22 09:20:14.124,199,200,200
2025-11-22 09:20:24.125,198,200,200
2025-11-22 09:20:34.125,200,200,200
2025-11-22 09:20:44.125,200,200,200
2025-11-22 09:20:54.125,199,200,200
2025-11-22 09:21:04.124,200,200,200
2025-11-22 09:21:14.125,196,200,200
2025-11-22 09:21:24.125,199,200,200
2025-11-22 09:21:34.125,200,200,200
2025-11-22 09:21:44.125,200,200,200
2025-11-22 09:21:54.125,198,199,200
2025-11-22 09:22:04.128,198,199,200
2025-11-22 09:22:14.125,200,200,200
2025-11-22 09:22:24.124,200,200,200
2025-11-22 09:22:34.125,198,199,200
2025-11-22 09:22:44.125,198,200,200
2025-11-22 09:22:54.125,199,200,200
2025-11-22 09:23:04.125,200,200,200
2025-11-22 09:23:14.124,199,200,200
2025-11-22 09:23:24.124,200,200,200
2025-11-22 09:23:34.125,198,200,200
2025-11-22 09:23:44.124,197,200,200
2025-11-22 09:23:54.125,199,200,200
2025-11-22 09:24:04.124,197,200,200
2025-11-22 09:24:14.126,198,200,200
2025-11-22 09:24:24.125,198,200,200
2025-11-22 09:24:34.125,197,200,200
2025-11-22 09:24:44.125,198,200,200
2025-11-22 09:24:54.125,197,200,200
2025-11-22 09:25:04.125,199,200,200
2025-11-22 09:25:14.125,199,200,200
2025-11-22 09:25:24.126,200,200,200
2025-11-22 09:25:34.125,200,200,200
2025-11-22 09:25:44.124,199,200,200
2025-11-22 09:25:54.124,198,200,200
2025-11-22 09:26:04.124,200,200,200
2025-11-22 09:26:14.125,200,200,200
2025-11-22 09:26:24.125,200,200,200
2025-11-22 09:26:34.125,199,200,200
2025-11-22 09:26:44.125,200,199,200
2025-11-22 09:26:54.125,198,199,200
2025-11-22 09:27:04.125,199,200,200
2025-11-22 09:27:14.125,199,200,200
2025-11-22 09:27:24.127,199,200,200
2025-11-22 09:27:34.127,197,199,200
