Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-01-22 18:43:06.301,0,396,399,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-01-22 18:43:16.301,0,400,400,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-01-22 18:43:26.301,0,400,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-01-22 18:43:36.301,0,399,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000
2026-01-22 18:43:46.301,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000
2026-01-22 18:43:56.301,0,399,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000
2026-01-22 18:44:06.302,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000
2026-01-22 18:44:16.301,0,361,400,0.00,-3.4767,3.8642,0.0000,0.0000,0.0000,0.0000,0.0801,0.0001,0.0000
2026-01-22 18:44:26.301,0,221,400,0.00,-5.8093,5.8277,0.0000,0.0000,0.0000,0.0000,3.3494,0.1177,0.0000
2026-01-22 18:44:36.301,0,226,400,0.00,-5.8302,5.9873,0.0000,0.0000,0.0000,0.0000,6.3453,0.1931,0.0000
2026-01-22 18:44:46.301,0,226,400,0.00,-6.2675,5.7831,0.0000,0.0000,0.0000,0.0000,9.3437,0.3894,0.0000
2026-01-22 18:44:56.301,0,385,400,0.00,3.5186,-3.5945,0.0000,0.0000,0.0000,0.0000,8.0039,0.2891,0.0000
2026-01-22 18:45:06.301,0,400,400,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,7.9859,0.2879,0.0000
2026-01-22 18:45:16.302,0,398,400,0.00,6.9298,-7.2309,0.0000,0.0000,0.0000,0.0000,7.4778,0.2584,0.0000
2026-01-22 18:45:26.301,0,374,400,0.00,7.2361,-5.6601,0.0000,0.0000,0.0000,0.0000,4.2367,-0.0845,0.0000
2026-01-22 18:45:36.303,0,392,400,0.00,7.0083,-7.0162,0.0000,0.0000,0.0000,0.0000,1.0595,-1.0665,0.0000
2026-01-22 18:45:46.301,0,396,400,0.00,0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,0.1365,-1.3159,0.0000
