Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-25 18:06:15.986,18,18,19,0.00,0.0000,-0.0052
2025-11-25 18:06:16.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:17.989,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:18.987,20,20,20,0.00,0.0000,-0.0602
2025-11-25 18:06:19.988,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:20.988,20,20,20,0.00,0.0026,-0.0026
2025-11-25 18:06:21.986,19,20,20,0.00,0.0026,0.0000
2025-11-25 18:06:22.986,19,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:23.987,19,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:24.988,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:06:25.987,20,20,20,0.00,0.0026,0.0000
2025-11-25 18:06:26.987,20,20,20,0.00,0.0026,-0.0052
2025-11-25 18:06:27.987,20,20,20,0.00,0.0026,0.0026
2025-11-25 18:06:28.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:29.986,20,20,20,0.00,0.0052,-0.0733
2025-11-25 18:06:30.986,20,20,20,0.00,0.0000,-0.0052
2025-11-25 18:06:31.986,20,20,20,0.00,0.0052,-0.0052
2025-11-25 18:06:32.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:33.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:34.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:06:35.986,19,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:36.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:37.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:06:38.987,20,20,20,0.00,-0.0157,0.0104
2025-11-25 18:06:39.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:06:40.986,20,20,20,0.00,-0.0026,-0.0026
2025-11-25 18:06:41.986,20,20,20,0.00,0.0052,-0.0026
2025-11-25 18:06:42.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:06:43.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:44.987,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:45.986,20,20,20,0.00,-0.0052,0.0000
2025-11-25 18:06:46.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:47.986,20,20,20,0.00,0.0104,0.0000
2025-11-25 18:06:48.986,20,20,20,0.00,0.0000,0.0052
2025-11-25 18:06:49.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:06:50.986,20,20,20,0.00,-0.0026,0.0026
2025-11-25 18:06:51.986,20,20,20,0.00,0.0000,-0.0052
2025-11-25 18:06:52.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:53.986,20,20,20,0.00,0.0026,0.0026
2025-11-25 18:06:54.986,20,20,20,0.00,0.0052,-0.0026
2025-11-25 18:06:55.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:06:56.988,20,20,20,0.00,0.0026,-0.0026
2025-11-25 18:06:57.987,20,20,20,0.00,-0.0026,0.0052
2025-11-25 18:06:58.986,20,20,20,0.00,-0.0026,0.0026
2025-11-25 18:06:59.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:00.986,20,20,20,0.00,0.0052,0.0000
2025-11-25 18:07:01.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:02.986,19,20,20,0.00,0.0026,-0.0026
2025-11-25 18:07:03.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:04.987,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:05.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:06.986,20,20,20,0.00,-0.0026,0.0026
2025-11-25 18:07:07.986,19,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:08.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:09.986,20,20,20,0.00,0.0104,0.0026
2025-11-25 18:07:10.987,19,20,20,0.00,0.0026,0.0000
2025-11-25 18:07:11.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:12.986,20,20,20,0.00,0.0026,0.0026
2025-11-25 18:07:13.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:07:14.986,19,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:15.986,20,19,20,0.00,-2.4687,2.2148
2025-11-25 18:07:16.986,20,19,20,0.00,-4.4244,5.5920
2025-11-25 18:07:17.986,20,19,20,0.00,-4.1940,5.9166
2025-11-25 18:07:18.986,20,19,20,0.00,-4.5213,5.2988
2025-11-25 18:07:19.986,20,19,20,0.00,-5.5082,5.9088
2025-11-25 18:07:20.986,20,20,20,0.00,-7.5869,7.1550
2025-11-25 18:07:21.986,20,19,20,0.00,-6.7491,7.2282
2025-11-25 18:07:22.987,20,19,20,0.00,-6.4874,7.0790
2025-11-25 18:07:23.988,20,19,20,0.00,-4.9244,5.7595
2025-11-25 18:07:24.987,20,19,20,0.00,-4.7647,5.1182
2025-11-25 18:07:25.987,20,19,20,0.00,-5.4140,6.0501
2025-11-25 18:07:26.986,20,19,20,0.00,-6.6602,5.1862
2025-11-25 18:07:27.986,20,19,20,0.00,-6.2099,6.0161
2025-11-25 18:07:28.987,20,19,20,0.00,0.1638,-0.3115
2025-11-25 18:07:29.986,20,20,20,0.00,0.0079,-0.0052
2025-11-25 18:07:30.986,19,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:31.986,20,20,20,0.00,0.0000,0.0079
2025-11-25 18:07:32.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:33.986,20,20,20,0.00,0.0000,-0.0288
2025-11-25 18:07:34.986,20,20,20,0.00,0.0026,-0.0026
2025-11-25 18:07:35.986,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:36.986,20,20,20,0.00,0.0000,-0.0052
2025-11-25 18:07:37.986,20,20,20,0.00,0.0026,-0.0052
2025-11-25 18:07:38.986,20,20,20,0.00,0.0026,0.0000
2025-11-25 18:07:39.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:07:40.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:41.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:07:42.986,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:43.986,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:44.986,20,20,20,0.00,0.0026,0.0052
2025-11-25 18:07:45.986,20,20,20,0.00,0.0026,-0.0026
2025-11-25 18:07:46.986,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:47.986,20,20,20,0.00,0.0000,0.0026
2025-11-25 18:07:48.986,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:49.988,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:50.986,20,20,20,0.00,-0.0026,-0.0026
2025-11-25 18:07:51.988,20,20,20,0.00,0.0000,0.0000
2025-11-25 18:07:52.987,20,20,20,0.00,0.0000,-0.0026
2025-11-25 18:07:53.988,19,20,20,0.00,0.0000,-0.0052
2025-11-25 18:07:54.986,19,20,20,0.00,-0.0052,0.0000
2025-11-25 18:07:55.988,20,20,20,0.00,-0.0026,0.0000
2025-11-25 18:07:56.986,20,20,20,0.00,0.0000,0.0000
