Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 19:11:51.434,19,19,19,-119.07,0.0000,0.0000
2025-11-22 19:11:52.439,20,20,20,-119.07,0.0052,0.0000
2025-11-22 19:11:53.441,20,20,20,-119.07,0.0079,0.0000
2025-11-22 19:11:54.434,20,20,20,-119.07,0.0026,0.0026
2025-11-22 19:11:55.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:11:56.436,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:11:57.435,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:11:58.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:11:59.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:00.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:01.435,19,20,20,-119.07,-0.0104,-0.0026
2025-11-22 19:12:02.434,19,20,20,-119.07,0.0000,-0.0052
2025-11-22 19:12:03.434,20,20,20,-119.07,-0.0026,0.0000
2025-11-22 19:12:04.434,20,20,20,-119.07,-0.0026,-0.0052
2025-11-22 19:12:05.434,20,20,20,-119.07,-0.0026,0.0000
2025-11-22 19:12:06.434,20,20,20,-119.07,0.0000,-0.0026
2025-11-22 19:12:07.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:08.434,20,20,20,-119.07,0.0000,-0.0104
2025-11-22 19:12:09.436,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:10.434,18,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:11.434,20,20,20,-119.07,0.0000,0.0000
2025-11-22 19:12:12.434,20,20,20,-119.07,0.0026,0.0000
2025-11-22 19:12:13.434,20,19,20,-119.07,0.0000,0.0000
2025-11-22 19:12:14.434,20,19,20,-121.25,-2.9112,3.0526
2025-11-22 19:12:15.434,19,19,20,-119.69,-6.0004,6.1706
2025-11-22 19:12:16.434,18,19,20,-119.57,-5.0213,5.4271
2025-11-22 19:12:17.436,20,19,20,-125.88,-4.5186,5.3721
2025-11-22 19:12:18.434,19,19,20,-126.75,-7.5607,7.2623
2025-11-22 19:12:19.434,18,19,20,-125.88,-7.0869,6.7989
2025-11-22 19:12:20.434,20,19,20,-124.00,-6.6680,6.8512
2025-11-22 19:12:21.434,18,19,20,-125.44,-6.6549,6.3957
2025-11-22 19:12:22.434,19,19,20,-123.69,-6.5449,6.3067
2025-11-22 19:12:23.434,20,19,20,-123.63,-6.0580,6.0894
2025-11-22 19:12:24.434,20,19,20,-123.19,-6.1104,5.9612
2025-11-22 19:12:25.434,18,19,20,-123.13,-6.2439,5.9926
2025-11-22 19:12:26.435,18,19,20,-122.00,-6.0214,6.2413
2025-11-22 19:12:27.435,20,19,20,-123.82,-5.9664,6.0580
2025-11-22 19:12:28.434,20,19,20,-121.25,-6.1208,5.9036
2025-11-22 19:12:29.434,20,19,20,-123.25,-5.9455,6.1522
2025-11-22 19:12:30.434,18,19,20,-122.07,-6.2570,5.8512
2025-11-22 19:12:31.435,19,19,20,-122.63,-5.8643,6.1758
2025-11-22 19:12:32.434,18,19,20,-121.69,-6.1863,5.8145
2025-11-22 19:12:33.434,19,19,20,-122.57,-5.8119,6.3722
2025-11-22 19:12:34.434,19,19,20,-122.82,-6.3355,5.8277
2025-11-22 19:12:35.434,20,19,20,-122.50,-5.8224,6.2151
2025-11-22 19:12:36.437,19,20,20,-122.88,-6.2491,5.9664
2025-11-22 19:12:37.434,20,19,20,-122.57,-5.7386,6.0973
2025-11-22 19:12:38.434,19,19,20,-123.19,-5.9637,5.7072
2025-11-22 19:12:39.434,20,19,20,-122.50,-5.9323,6.1025
2025-11-22 19:12:40.435,20,20,20,-123.07,-6.0344,5.9009
2025-11-22 19:12:41.434,20,19,20,-122.88,-5.8878,6.1418
2025-11-22 19:12:42.434,20,19,20,-123.25,-6.0842,5.9376
