Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 18:50:56.985,19,19,19,-147.07,0.0026,0.0052
2025-11-22 18:50:57.978,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:50:58.977,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:50:59.977,20,20,20,-147.07,-0.0052,0.0000
2025-11-22 18:51:00.978,20,20,20,-147.07,-0.0026,0.0000
2025-11-22 18:51:01.976,20,20,20,-147.07,0.0000,-0.0026
2025-11-22 18:51:02.976,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:51:03.976,20,20,20,-147.07,0.0000,-0.0026
2025-11-22 18:51:04.977,20,20,20,-147.07,0.0000,-0.0026
2025-11-22 18:51:05.977,20,20,20,-147.07,0.0026,0.0052
2025-11-22 18:51:06.977,20,20,20,-147.07,-0.0026,0.0000
2025-11-22 18:51:07.976,20,20,20,-147.07,0.0052,-0.0052
2025-11-22 18:51:08.976,18,20,20,-147.07,0.0052,-0.0026
2025-11-22 18:51:09.976,20,20,20,-147.00,0.0000,0.0000
2025-11-22 18:51:10.976,20,20,20,-147.07,0.0052,0.0026
2025-11-22 18:51:11.976,20,20,20,-147.13,0.0026,0.0000
2025-11-22 18:51:12.976,20,20,20,-147.13,0.0079,-0.0026
2025-11-22 18:51:13.976,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:14.978,0,20,20,-147.13,-0.0052,-0.0026
2025-11-22 18:51:15.976,0,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:16.976,0,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:17.977,15,20,20,-147.13,0.0000,0.0026
2025-11-22 18:51:18.976,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:19.976,20,20,20,-147.13,0.0026,0.0026
2025-11-22 18:51:20.976,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:21.978,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:22.976,20,20,20,-147.13,0.0000,0.0026
2025-11-22 18:51:23.976,20,20,20,-147.13,0.0026,0.0026
2025-11-22 18:51:24.977,20,20,20,-147.13,0.0052,0.0000
2025-11-22 18:51:25.976,19,20,20,-147.13,0.0000,0.0026
2025-11-22 18:51:26.976,18,20,20,-147.13,0.0026,-0.0026
2025-11-22 18:51:27.976,20,20,20,-147.13,-0.0026,0.0000
2025-11-22 18:51:28.977,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:29.977,20,20,20,-147.13,0.0026,0.0026
2025-11-22 18:51:30.977,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:31.976,20,20,20,-147.13,0.0000,0.0026
2025-11-22 18:51:32.976,20,20,20,-147.13,0.0000,0.0052
2025-11-22 18:51:33.976,20,20,20,-147.13,-0.0026,0.0000
2025-11-22 18:51:34.978,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:35.976,20,20,20,-147.13,0.0026,-0.0026
2025-11-22 18:51:36.976,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:37.976,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:38.976,19,20,20,-147.13,-0.0026,0.0026
2025-11-22 18:51:39.977,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:40.977,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:41.976,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:42.976,20,20,20,-147.13,0.0000,0.0026
2025-11-22 18:51:43.976,20,20,20,-147.13,0.0026,0.0079
2025-11-22 18:51:44.976,20,20,20,-147.25,0.0000,0.0000
2025-11-22 18:51:45.976,20,20,20,-147.13,0.0026,0.0000
2025-11-22 18:51:46.977,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:47.976,20,20,20,-147.13,0.0026,0.0000
2025-11-22 18:51:48.976,20,20,20,-147.13,0.0000,0.0000
2025-11-22 18:51:49.976,20,20,20,-147.13,0.0000,-0.0026
2025-11-22 18:51:50.976,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:51:51.976,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:51:52.976,20,20,20,-147.07,0.0000,0.0000
2025-11-22 18:51:53.976,19,20,20,-147.07,0.0000,0.0026
2025-11-22 18:51:54.977,19,20,20,-147.07,0.0000,0.0000
