Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-08 19:57:04.372,0,199,199,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:57:14.372,0,200,200,0.00,0.0000,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:57:24.372,0,200,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:57:34.372,0,199,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:57:44.372,0,200,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:57:54.375,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:04.372,0,200,200,0.00,0.0000,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:14.372,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:24.372,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:34.372,0,200,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:44.372,0,199,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:58:54.372,0,200,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0027,-0.0000,0.0000,-0.0000,0.0000
2026-04-08 19:59:04.372,0,200,200,0.00,-6.2518,6.1418,0.0000,0.0000,0.0000,0.0000,0.3434,0.0049,0.0000,-0.3381,0.3093
2026-04-08 19:59:14.373,0,200,200,0.00,-3.8982,5.2569,0.0000,0.0000,0.0000,0.0000,1.6127,1.4910,0.0000,-0.1945,0.2555
2026-04-08 19:59:24.372,0,199,200,0.00,-4.9506,7.1523,0.0000,0.0000,0.0000,0.0000,-0.2166,3.9545,0.0000,-0.2742,0.3519
2026-04-08 19:59:34.373,0,198,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1215,5.1377,0.0000,-0.0000,0.0000
2026-04-08 19:59:44.372,0,183,200,0.00,-4.3851,7.5163,0.0000,0.0000,0.0000,0.0000,-2.7840,5.0584,0.0000,-0.1661,0.2839
2026-04-08 19:59:54.374,0,200,200,0.00,-6.3067,5.7648,0.0000,0.0000,0.0000,0.0000,-3.9365,2.8123,0.0000,-0.3142,0.2858
2026-04-08 20:00:04.372,0,199,200,0.00,-4.4375,7.2649,0.0000,0.0000,0.0000,0.0000,-4.1366,0.5730,0.0000,-0.2226,0.3774
2026-04-08 20:00:14.372,0,198,200,0.00,-7.9325,8.2310,0.0000,0.0000,0.0000,0.0000,-2.8948,2.8281,0.0000,-0.3970,0.4007
2026-04-08 20:00:24.373,0,195,200,0.00,-5.7753,6.2910,0.0000,0.0000,0.0000,0.0000,-3.3464,5.8852,0.0000,-0.2940,0.3060
2026-04-08 20:00:34.372,0,198,200,0.00,-5.5606,6.2936,0.0000,0.0000,0.0000,0.0000,-1.4104,7.5667,0.0000,-0.2792,0.3208
2026-04-08 20:00:44.372,0,199,200,0.00,0.0026,-0.0131,0.0000,0.0000,0.0000,0.0000,1.2821,8.0356,0.0000,-0.0000,0.0000
2026-04-08 20:00:54.372,0,199,200,0.00,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,1.2809,8.0365,0.0000,-0.0000,0.0000
2026-04-08 20:01:04.372,0,199,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,1.2809,8.0365,0.0000,-0.0000,0.0000
2026-04-08 20:01:14.372,0,165,200,0.00,-0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,1.2809,8.0365,0.0000,-0.0000,0.0000
2026-04-08 20:01:24.372,0,50,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,1.2809,8.0365,0.0000,-0.0000,0.0000
2026-04-08 20:01:34.372,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,1.2809,8.0365,0.0000,-0.0000,0.0000
