Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-20 20:08:52.508,198,189,199
2025-11-20 20:09:02.507,140,165,200
2025-11-20 20:09:12.507,190,166,200
2025-11-20 20:09:22.508,195,165,200
2025-11-20 20:09:32.508,199,165,200
2025-11-20 20:09:42.507,199,166,200
2025-11-20 20:09:52.508,199,165,200
2025-11-20 20:10:02.508,199,185,200
2025-11-20 20:10:12.507,197,200,200
2025-11-20 20:10:22.508,199,199,200
2025-11-20 20:10:32.507,198,200,200
2025-11-20 20:10:42.507,200,200,200
2025-11-20 20:10:52.508,198,200,200
2025-11-20 20:11:02.508,199,199,200
2025-11-20 20:11:12.508,199,200,200
2025-11-20 20:11:22.507,199,200,200
2025-11-20 20:11:32.508,194,200,200
2025-11-20 20:11:42.508,199,200,200
2025-11-20 20:11:52.508,200,200,200
2025-11-20 20:12:02.508,199,200,200
