Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-08 19:30:08.157,0,198,199,0.00,0.0104,2.9897,0.0000,0.0000,0.0000,0.0000,0.1404,0.5330,0.0000,-0.0000,0.0000
2026-04-08 19:30:18.156,0,157,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0064,0.5699,0.0000,-0.0000,0.0000
2026-04-08 19:30:28.156,0,189,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:30:38.156,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:30:48.156,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:30:58.156,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:31:08.158,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:31:18.157,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:31:28.156,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:31:38.156,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0183,0.5695,0.0000,-0.0000,0.0000
2026-04-08 19:31:48.156,0,199,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0177,0.5696,0.0000,-0.0000,0.0000
2026-04-08 19:31:58.156,0,199,200,0.00,-0.0052,0.0052,0.0000,0.0000,0.0000,0.0000,-0.0177,0.5696,0.0000,-0.0000,0.0000
2026-04-08 19:32:08.157,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0177,0.5696,0.0000,-0.0000,0.0000
2026-04-08 19:32:18.156,0,199,200,0.00,-2.6232,8.3147,0.0000,0.0000,0.0000,0.0000,-1.5566,0.2269,0.0000,-0.1236,0.4764
2026-04-08 19:32:28.156,0,199,200,0.00,-6.0476,5.9193,0.0000,0.0000,0.0000,0.0000,-0.9593,-2.0958,0.0000,-0.3045,0.2955
2026-04-08 19:32:38.156,0,198,200,0.00,-6.0737,7.5503,0.0000,0.0000,0.0000,0.0000,1.4272,-4.3579,0.0000,-0.1964,0.4036
2026-04-08 19:32:48.156,0,200,200,0.00,-6.0240,5.6470,0.0000,0.0000,0.0000,0.0000,3.5360,-2.5374,0.0000,-0.3009,0.2991
2026-04-08 19:32:58.156,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,4.4980,-0.7498,0.0000,-0.0000,0.0000
2026-04-08 19:33:08.156,0,183,200,0.00,-2.4399,4.9270,0.0000,0.0000,0.0000,0.0000,4.5369,-0.6628,0.0000,-0.1091,0.4909
2026-04-08 19:33:18.156,0,200,200,0.00,-4.8799,6.7911,0.0000,0.0000,0.0000,0.0000,2.7375,-0.5745,0.0000,-0.2437,0.3563
2026-04-08 19:33:28.156,0,200,200,0.00,-6.0423,5.5999,0.0000,0.0000,0.0000,0.0000,2.8991,-3.8166,0.0000,-0.2983,0.3017
2026-04-08 19:33:38.156,0,200,200,0.00,-6.7806,4.7569,0.0000,0.0000,0.0000,0.0000,2.6938,-6.3376,0.0000,-0.3366,0.2634
2026-04-08 19:33:48.156,0,199,200,0.00,-8.2755,3.7018,0.0000,0.0000,0.0000,0.0000,0.0131,-8.0529,0.0000,-0.4003,0.1997
2026-04-08 19:33:58.156,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5919,-7.3414,0.0000,-0.0000,0.0000
2026-04-08 19:34:08.156,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5919,-7.3414,0.0000,-0.0000,0.0000
2026-04-08 19:34:18.156,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5919,-7.3414,0.0000,-0.0000,0.0000
2026-04-08 19:34:28.156,0,183,200,0.00,8.9771,-0.4084,0.0000,0.0000,0.0000,0.0000,-1.2539,-7.4310,0.0000,-0.0000,0.0000
2026-04-08 19:34:38.156,0,200,200,0.00,2.2253,-2.4059,0.0000,0.0000,0.0000,0.0000,-1.1043,-7.3293,0.0000,-0.0000,0.0000
2026-04-08 19:34:48.156,0,200,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,-1.3149,-7.1778,0.0000,-0.0000,0.0000
2026-04-08 19:34:58.156,0,185,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3169,-7.1761,0.0000,-0.0000,0.0000
