Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-15 18:28:49.794,198,199,199
2025-11-15 18:28:59.790,200,200,200
2025-11-15 18:29:09.789,199,200,200
2025-11-15 18:29:19.792,199,200,200
2025-11-15 18:29:29.789,200,188,200
2025-11-15 18:29:39.789,199,179,200
2025-11-15 18:29:49.791,197,181,200
2025-11-15 18:29:59.790,199,182,200
2025-11-15 18:30:09.790,198,179,200
2025-11-15 18:30:19.791,198,182,200
2025-11-15 18:30:29.789,198,181,200
2025-11-15 18:30:39.790,198,181,200
2025-11-15 18:30:49.790,196,180,200
2025-11-15 18:30:59.789,198,180,200
2025-11-15 18:31:09.789,198,180,200
2025-11-15 18:31:19.789,197,182,200
2025-11-15 18:31:29.790,200,181,200
2025-11-15 18:31:39.789,199,182,200
2025-11-15 18:31:49.791,129,181,200
2025-11-15 18:31:59.791,195,193,200
2025-11-15 18:32:09.789,198,198,200
2025-11-15 18:32:19.791,195,199,200
2025-11-15 18:32:29.790,200,200,200
2025-11-15 18:32:39.789,200,200,200
2025-11-15 18:32:49.790,198,200,200
2025-11-15 18:32:59.791,200,200,200
2025-11-15 18:33:09.790,200,200,200
2025-11-15 18:33:19.790,167,200,200
2025-11-15 18:33:29.792,162,200,200
2025-11-15 18:33:39.789,199,200,200
2025-11-15 18:33:49.791,199,200,200
2025-11-15 18:33:59.789,198,200,200
2025-11-15 18:34:09.790,198,200,200
2025-11-15 18:34:19.789,200,200,200
2025-11-15 18:34:29.789,197,200,200
2025-11-15 18:34:39.791,193,200,200
2025-11-15 18:34:49.790,199,151,200
2025-11-15 18:34:59.790,200,188,200
