Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-20 19:12:46.920,198,198,199
2025-11-20 19:12:56.920,200,200,200
2025-11-20 19:13:06.921,199,199,200
2025-11-20 19:13:16.921,199,200,200
2025-11-20 19:13:26.920,198,200,200
2025-11-20 19:13:36.920,200,200,200
2025-11-20 19:13:46.922,199,198,200
2025-11-20 19:13:56.921,198,199,200
2025-11-20 19:14:06.920,195,199,200
2025-11-20 19:14:16.921,199,199,200
2025-11-20 19:14:26.920,198,200,200
2025-11-20 19:14:36.921,199,200,200
2025-11-20 19:14:46.920,199,200,200
2025-11-20 19:14:56.921,200,200,200
2025-11-20 19:15:06.921,199,200,200
2025-11-20 19:15:16.922,200,200,200
2025-11-20 19:15:26.920,197,200,200
2025-11-20 19:15:36.920,196,200,200
2025-11-20 19:15:46.921,197,200,200
2025-11-20 19:15:56.920,198,200,200
2025-11-20 19:16:06.920,198,200,200
2025-11-20 19:16:16.921,199,200,200
2025-11-20 19:16:26.921,200,200,200
2025-11-20 19:16:36.920,197,200,200
2025-11-20 19:16:46.920,199,200,200
2025-11-20 19:16:56.920,198,200,200
2025-11-20 19:17:06.921,198,200,200
2025-11-20 19:17:16.920,194,200,200
2025-11-20 19:17:26.921,200,200,200
2025-11-20 19:17:36.921,200,199,200
2025-11-20 19:17:46.921,197,200,200
2025-11-20 19:17:56.920,199,200,200
2025-11-20 19:18:06.921,198,200,200
2025-11-20 19:18:16.921,199,199,200
2025-11-20 19:18:26.920,197,196,200
2025-11-20 19:18:36.921,200,200,200
2025-11-20 19:18:46.920,200,200,200
