Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 16:40:40.850,19,19,19,-107.69,0.0000,-0.0026
2025-11-22 16:40:41.850,20,20,20,-107.69,0.0000,0.0000
2025-11-22 16:40:42.850,20,20,20,-107.69,0.0000,0.0000
2025-11-22 16:40:43.850,20,20,20,-107.69,0.0026,0.0000
2025-11-22 16:40:44.850,20,20,20,-107.69,0.0026,0.0000
2025-11-22 16:40:45.850,20,20,20,-107.69,-0.0026,0.0026
2025-11-22 16:40:46.850,20,20,20,-107.69,0.0052,-0.0026
2025-11-22 16:40:47.851,20,20,20,-107.69,0.0000,-0.0026
2025-11-22 16:40:48.850,20,20,20,-107.69,0.0000,-0.0052
2025-11-22 16:40:49.851,20,20,20,-107.69,0.0000,0.0000
2025-11-22 16:40:50.851,20,20,20,-107.69,0.0026,0.0026
2025-11-22 16:40:51.850,20,20,20,-107.69,0.0000,0.0026
2025-11-22 16:40:52.850,20,20,20,-107.69,0.0000,0.0026
2025-11-22 16:40:53.850,19,20,20,-107.69,0.0000,-0.0026
2025-11-22 16:40:54.850,20,20,20,-107.69,0.0000,-0.0026
2025-11-22 16:40:55.851,20,20,20,-107.69,0.0000,0.0000
2025-11-22 16:40:56.850,20,20,20,-107.69,0.0026,0.0000
2025-11-22 16:40:57.850,20,20,20,-107.69,0.0026,0.0026
2025-11-22 16:40:58.850,20,20,20,-107.69,-0.0026,0.0000
2025-11-22 16:40:59.850,20,20,20,-107.69,0.0000,0.0000
2025-11-22 16:41:00.850,20,20,20,-107.69,0.0000,-0.0026
2025-11-22 16:41:01.850,19,20,20,-107.63,-0.0026,0.0000
2025-11-22 16:41:02.850,20,20,20,-107.63,-0.0026,0.0000
2025-11-22 16:41:03.850,20,20,20,-107.63,-0.0052,0.0000
2025-11-22 16:41:04.850,20,20,20,-107.63,0.0000,0.0000
2025-11-22 16:41:05.850,20,20,20,-107.63,0.0000,0.0026
2025-11-22 16:41:06.850,20,20,20,-107.63,0.0000,-0.0026
2025-11-22 16:41:07.851,19,20,20,-107.63,0.0000,-0.0052
2025-11-22 16:41:08.851,20,20,20,-107.63,0.0000,0.0000
2025-11-22 16:41:09.850,20,20,20,-107.63,0.0079,0.0000
2025-11-22 16:41:10.852,20,20,20,-107.63,0.0000,-0.0131
2025-11-22 16:41:11.851,20,20,20,-107.63,-0.0079,0.0052
2025-11-22 16:41:12.851,20,20,20,-107.63,-0.0026,0.0000
2025-11-22 16:41:13.850,20,20,20,-107.63,0.0026,0.0000
2025-11-22 16:41:14.850,20,20,20,-107.63,0.0052,0.0000
2025-11-22 16:41:15.850,20,20,20,-107.63,-0.0026,0.0000
2025-11-22 16:41:16.852,20,20,20,-107.63,0.0000,0.0000
2025-11-22 16:41:17.850,20,20,20,-107.63,-0.0026,0.0000
2025-11-22 16:41:18.850,20,20,20,-107.63,0.0000,-0.0026
2025-11-22 16:41:19.850,20,20,20,-107.63,0.0000,0.0026
2025-11-22 16:41:20.850,20,20,20,-107.63,0.0000,-0.0026
