Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2025-11-29 20:21:37.553,393,199,199,0.00,0.0000,-0.0026,0.0042,0.0082,-0.1940,0.9809,-0.0000,0.0000,-0.3905
2025-11-29 20:21:47.552,396,200,200,0.00,0.0026,0.0000,0.0041,0.0084,-0.1940,0.9809,-0.0000,0.0000,-0.3905
2025-11-29 20:21:57.553,395,200,200,0.00,0.0000,0.0000,0.0041,0.0084,-0.1940,0.9809,0.0000,-0.0000,-0.3905
2025-11-29 20:22:07.553,395,199,200,0.00,-7.0031,6.7020,0.0092,0.0078,-0.1713,0.9851,0.3324,-0.1187,-0.3442
2025-11-29 20:22:17.552,396,200,200,0.00,-6.0973,6.1287,0.0073,0.0036,-0.1708,0.9852,3.4918,-1.1552,-0.3433
2025-11-29 20:22:27.553,393,200,200,0.00,-6.0737,6.0397,0.0050,0.0071,-0.1738,0.9847,6.3179,-2.1592,-0.3493
2025-11-29 20:22:37.552,395,200,200,0.00,-5.9271,5.6863,0.0017,0.0069,-0.1681,0.9857,9.1471,-3.1600,-0.3378
2025-11-29 20:22:47.553,393,200,200,0.00,-6.0135,5.8093,0.0100,-0.0022,-0.7122,0.7018,10.6829,-4.9135,-1.5854
2025-11-29 20:22:57.553,395,200,200,0.00,-3.8799,6.2361,0.0097,0.0000,-0.2874,0.9577,11.2500,-7.5781,-0.5830
2025-11-29 20:23:07.553,397,199,200,0.00,-6.0711,6.0240,0.0082,0.0034,-0.1826,0.9831,13.9511,-8.4938,-0.3672
2025-11-29 20:23:17.553,396,200,200,0.00,-4.7961,5.7962,0.0070,0.0072,-0.1837,0.9829,16.7584,-9.6039,-0.3694
2025-11-29 20:23:27.552,394,200,200,0.00,-6.0004,5.8093,0.0068,0.0085,-0.0751,0.9971,19.7049,-10.1135,-0.1502
2025-11-29 20:23:37.552,394,200,200,0.00,-2.8667,7.0555,0.0025,0.0159,0.3729,0.9277,22.5555,-10.4006,0.7646
2025-11-29 20:23:47.553,392,200,200,0.00,-6.2753,5.8277,-0.0010,0.0090,0.5995,0.8002,23.2029,-7.7916,1.2860
2025-11-29 20:23:57.552,395,199,200,0.00,-3.8065,6.0344,-0.0020,0.0121,0.9641,0.2650,23.4729,-5.2461,2.6052
2025-11-29 20:24:07.553,389,198,200,0.00,-4.9873,5.0527,0.0115,-0.0064,-0.7504,0.6607,21.7814,-6.1348,-1.6977
2025-11-29 20:24:17.552,391,198,200,0.00,0.0052,-0.0209,0.0082,-0.0074,-0.8225,0.5685,21.0859,-8.8122,-1.9320
2025-11-29 20:24:27.553,397,200,200,0.00,-3.4296,-0.5366,0.0072,-0.0002,-0.8538,0.5204,20.5691,-10.1787,-2.0468
2025-11-29 20:24:37.552,397,198,200,0.00,-6.8984,6.8617,0.0098,-0.0159,-0.9996,0.0190,18.4542,-10.4122,-3.1033
2025-11-29 20:24:47.553,399,198,200,0.00,-6.3382,6.3826,-0.0043,0.0119,0.9948,0.1007,15.9512,-10.4169,2.9400
2025-11-29 20:24:57.552,399,200,200,0.00,-6.9743,7.0240,-0.0048,0.0145,0.9932,0.1149,12.5787,-9.6733,2.9114
2025-11-29 20:25:07.552,395,199,200,0.00,-6.9036,7.0215,-0.0031,0.0163,0.8120,0.5833,10.7512,-8.0707,1.8960
2025-11-29 20:25:17.552,398,199,200,0.00,-7.0581,6.9638,-0.0070,0.0172,0.9948,0.0998,9.4522,-6.4579,2.9419
2025-11-29 20:25:27.553,398,200,200,0.00,-6.8774,6.8512,-0.0086,0.0198,0.9926,0.1195,6.0788,-5.7033,2.9024
2025-11-29 20:25:37.552,397,200,200,0.00,-3.2803,5.0815,-0.0041,0.0183,0.9713,0.2370,3.6432,-4.5187,2.6632
2025-11-29 20:25:47.552,395,200,200,0.00,-6.9272,6.9219,-0.0032,0.0141,0.9746,0.2233,2.0278,-3.7680,2.6913
2025-11-29 20:25:57.552,398,200,200,0.00,3.0028,7.0607,-0.0051,-0.0217,-0.9929,0.1161,-0.8574,-2.3493,-2.9091
2025-11-29 20:26:07.552,398,198,200,0.00,-0.0026,0.0000,0.0051,0.0087,-0.2469,0.9689,-0.4370,-2.7242,-0.4990
2025-11-29 20:26:17.552,399,199,200,0.00,-0.0314,0.0261,0.0028,0.0079,-0.2257,0.9738,-0.4346,-2.7248,-0.4555
