Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-01-27 19:14:25.339,0,394,399,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,-0.0000,0.0000
2026-01-27 19:14:35.338,0,397,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0010,-0.0000,0.0000
2026-01-27 19:14:45.338,0,308,400,0.00,-7.1209,7.2282,0.0000,0.0000,0.0000,0.0000,1.3584,0.0387,0.0000
2026-01-27 19:14:55.338,0,227,400,0.00,-5.9978,6.0711,0.0000,0.0000,0.0000,0.0000,4.0665,0.2291,0.0000
2026-01-27 19:15:05.338,0,300,400,0.00,-1.2042,1.3325,0.0000,0.0000,0.0000,0.0000,5.7112,0.3065,0.0000
2026-01-27 19:15:15.338,0,226,400,0.00,0.0209,-0.0471,0.0000,0.0000,0.0000,0.0000,7.6662,0.4139,0.0000
2026-01-27 19:15:25.338,0,321,400,0.00,6.9560,-6.3225,0.0000,0.0000,0.0000,0.0000,6.9781,0.3735,0.0000
2026-01-27 19:15:35.339,0,396,400,0.00,7.0215,-6.9167,0.0000,0.0000,0.0000,0.0000,3.6191,0.3868,0.0000
2026-01-27 19:15:45.339,0,392,400,0.00,6.8015,-6.6052,0.0000,0.0000,0.0000,0.0000,0.2868,0.9406,0.0000
2026-01-27 19:15:55.339,0,391,400,0.00,-0.0104,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0622,1.0136,0.0000
2026-01-27 19:16:05.338,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0621,1.0135,0.0000
