Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-01-17 20:14:38.785,0,199,199,0.00,3.4191,3.3746,0.0000,0.0000,0.0000,0.0000,0.0052,0.0004,0.0000
2026-01-17 20:14:48.785,0,198,200,0.00,5.5894,0.9006,0.0000,0.0000,0.0000,0.0000,-0.0383,-0.1780,0.0000
2026-01-17 20:14:58.786,0,199,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0390,-0.2360,0.0000
2026-01-17 20:15:08.785,0,200,200,0.00,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.2448,-0.0657,0.0000
2026-01-17 20:15:18.786,0,200,200,0.00,-0.5786,-0.6205,0.0000,0.0000,0.0000,0.0000,0.2801,-0.0730,0.0000
2026-01-17 20:15:28.786,0,199,200,0.00,-0.3953,-0.0445,0.0000,0.0000,0.0000,0.0000,0.2857,-0.0729,0.0000
2026-01-17 20:15:38.785,0,199,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.1592,-0.2292,0.0000
2026-01-17 20:15:48.785,0,199,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.1491,-0.2245,0.0000
2026-01-17 20:15:58.785,0,200,200,0.00,2.7253,2.5106,0.0000,0.0000,0.0000,0.0000,0.1452,-0.2241,0.0000
2026-01-17 20:16:08.786,0,199,200,0.00,-0.0183,0.0314,0.0000,0.0000,0.0000,0.0000,0.1519,-0.2208,0.0000
2026-01-17 20:16:18.785,0,199,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.1576,-0.2220,0.0000
2026-01-17 20:16:28.786,0,200,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.1576,-0.2220,0.0000
2026-01-17 20:16:38.785,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1576,-0.2220,0.0000
