Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 13:57:09.969,19,19,19,157.00,0.0000,-0.0026
2025-11-22 13:57:10.968,20,20,20,157.00,0.0026,-0.0026
2025-11-22 13:57:11.968,20,20,20,157.00,0.0000,0.0000
2025-11-22 13:57:12.969,20,20,20,156.81,0.0000,0.0026
2025-11-22 13:57:13.967,19,20,20,156.81,0.0026,0.0026
2025-11-22 13:57:14.968,20,20,20,156.81,0.0026,-0.0026
2025-11-22 13:57:15.967,20,20,20,156.81,0.0000,-0.0261
2025-11-22 13:57:16.968,20,20,20,159.56,0.1152,-0.2985
2025-11-22 13:57:17.967,20,20,20,159.68,0.0000,-0.0026
2025-11-22 13:57:18.967,20,20,20,159.75,0.0026,0.0000
2025-11-22 13:57:19.967,20,20,20,160.56,0.0680,-1.4634
2025-11-22 13:57:20.967,20,20,20,176.18,1.8247,-4.7569
2025-11-22 13:57:21.967,20,20,20,-169.94,5.1312,-7.0686
2025-11-22 13:57:22.968,20,20,20,-164.88,5.8355,-6.7309
2025-11-22 13:57:23.967,20,20,20,-158.94,3.3301,-6.7701
2025-11-22 13:57:24.967,20,20,20,-138.94,-0.9870,0.2435
2025-11-22 13:57:25.967,20,20,20,-132.13,-2.5185,3.5343
2025-11-22 13:57:26.967,19,20,20,-146.63,-3.8301,6.7570
2025-11-22 13:57:27.967,20,20,20,-161.94,-2.9714,6.9351
2025-11-22 13:57:28.968,20,20,20,178.37,-3.8851,6.8853
2025-11-22 13:57:29.968,20,20,20,168.00,0.7356,-0.6676
2025-11-22 13:57:30.967,19,20,20,164.56,4.3040,-3.3851
2025-11-22 13:57:31.967,20,19,20,156.75,3.3484,-0.0916
2025-11-22 13:57:32.967,20,20,20,148.12,-2.2541,2.2541
2025-11-22 13:57:33.970,20,20,20,159.37,-4.7150,2.6494
2025-11-22 13:57:34.967,20,20,20,161.00,-2.3405,4.7831
2025-11-22 13:57:35.968,20,20,20,154.18,2.5970,-1.3640
2025-11-22 13:57:36.967,20,20,20,143.43,-0.6021,0.8220
2025-11-22 13:57:37.968,20,20,20,142.18,-2.9688,0.0000
2025-11-22 13:57:38.967,20,20,20,146.18,-1.5027,0.0026
2025-11-22 13:57:39.967,20,20,20,153.12,0.0000,0.0104
2025-11-22 13:57:40.967,20,20,20,154.68,-0.3063,0.3927
2025-11-22 13:57:41.967,20,20,20,154.37,0.0471,0.0000
2025-11-22 13:57:42.967,20,20,20,153.81,0.0104,0.6780
2025-11-22 13:57:43.967,19,20,20,152.50,0.0026,-0.0026
2025-11-22 13:57:44.967,19,20,20,152.50,0.0000,0.0000
2025-11-22 13:57:45.967,20,20,20,152.50,0.0000,0.0104
