Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-25 17:37:12.891,19,18,19,0.00,-0.0026,-0.0052
2025-11-25 17:37:13.891,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:14.891,20,20,20,0.00,-0.0026,0.0026
2025-11-25 17:37:15.891,20,20,20,0.00,0.0052,0.0000
2025-11-25 17:37:16.894,20,20,20,0.00,-0.0026,0.0026
2025-11-25 17:37:17.894,20,20,20,0.00,0.0026,0.0000
2025-11-25 17:37:18.893,20,20,20,0.00,-0.0052,0.0131
2025-11-25 17:37:19.892,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:20.893,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:21.892,20,20,20,0.00,0.0026,0.0000
2025-11-25 17:37:22.893,18,20,20,0.00,0.0000,-0.0026
2025-11-25 17:37:23.892,20,20,20,0.00,-0.0079,-0.0026
2025-11-25 17:37:24.891,20,20,20,0.00,-0.0052,0.0000
2025-11-25 17:37:25.894,20,20,20,0.00,0.0000,0.0026
2025-11-25 17:37:26.893,20,20,20,0.00,-0.0052,0.0000
2025-11-25 17:37:27.891,20,20,20,0.00,-0.0026,0.0000
2025-11-25 17:37:28.891,20,20,20,0.00,0.0000,-0.0026
2025-11-25 17:37:29.891,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:30.891,20,20,20,0.00,0.0000,0.0026
2025-11-25 17:37:31.891,20,20,20,0.00,-0.0079,0.0000
2025-11-25 17:37:32.892,20,20,20,0.00,0.0026,-0.0026
2025-11-25 17:37:33.891,19,20,20,0.00,-0.0052,0.0000
2025-11-25 17:37:34.892,19,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:35.892,20,20,20,0.00,-0.0052,-0.0026
2025-11-25 17:37:36.892,20,20,20,0.00,0.0000,0.0026
2025-11-25 17:37:37.891,20,20,20,0.00,-0.0079,0.0000
2025-11-25 17:37:38.891,20,20,20,0.00,-0.0052,-0.0026
2025-11-25 17:37:39.894,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:40.892,20,20,20,0.00,-0.0079,0.0000
2025-11-25 17:37:41.891,20,20,20,0.00,0.0000,-0.0026
2025-11-25 17:37:42.892,20,20,20,0.00,0.0000,0.0052
2025-11-25 17:37:43.894,19,20,20,0.00,0.0000,0.0000
2025-11-25 17:37:44.891,20,20,20,0.00,0.0026,0.0000
2025-11-25 17:37:45.892,20,19,20,0.00,-0.4974,0.4136
2025-11-25 17:37:46.893,20,20,20,0.00,-3.9898,3.7568
2025-11-25 17:37:47.893,20,20,20,0.00,-4.0605,6.1601
2025-11-25 17:37:48.893,20,20,20,0.00,-6.0737,5.4978
2025-11-25 17:37:49.892,20,20,20,0.00,-7.6131,7.4979
2025-11-25 17:37:50.892,20,20,20,0.00,-6.9612,7.2047
2025-11-25 17:37:51.893,20,20,20,0.00,-7.2100,6.6890
2025-11-25 17:37:52.893,20,20,20,0.00,-6.7230,6.7753
2025-11-25 17:37:53.893,20,20,20,0.00,-6.5110,6.3853
2025-11-25 17:37:54.894,19,20,20,0.00,-6.3722,6.0658
2025-11-25 17:37:55.894,20,20,20,0.00,-5.9323,6.0763
2025-11-25 17:37:56.891,20,20,20,0.00,-6.2386,5.7334
2025-11-25 17:37:57.892,21,19,20,0.00,-6.0004,6.1183
2025-11-25 17:37:58.892,20,20,20,0.00,-6.0344,6.0240
2025-11-25 17:37:59.892,20,20,20,0.00,-6.0633,5.9533
2025-11-25 17:38:00.891,20,20,20,0.00,-5.9062,6.0240
2025-11-25 17:38:01.892,20,20,20,0.00,-6.0083,6.0004
2025-11-25 17:38:02.893,20,20,20,0.00,-6.0187,6.0790
2025-11-25 17:38:03.891,19,20,20,0.00,-6.1732,6.0083
2025-11-25 17:38:04.891,20,20,20,0.00,-5.8407,6.0057
2025-11-25 17:38:05.892,19,20,20,0.00,-6.1208,5.9219
2025-11-25 17:38:06.891,20,20,20,0.00,-5.8381,6.0004
2025-11-25 17:38:07.891,18,20,20,0.00,-6.1235,6.0083
2025-11-25 17:38:08.891,20,19,20,0.00,-5.9899,5.8983
2025-11-25 17:38:09.891,19,19,20,0.00,-6.0187,6.0528
2025-11-25 17:38:10.891,19,20,20,0.00,-5.8748,6.0344
2025-11-25 17:38:11.893,20,20,20,0.00,-6.3512,5.9350
2025-11-25 17:38:12.892,19,20,20,0.00,-5.7072,6.2465
2025-11-25 17:38:13.891,20,20,20,0.00,-6.2413,5.9480
2025-11-25 17:38:14.891,20,20,20,0.00,-6.0658,5.9716
2025-11-25 17:38:15.891,20,20,20,0.00,-5.8407,6.2753
2025-11-25 17:38:16.893,20,20,20,0.00,-6.3198,5.8381
2025-11-25 17:38:17.893,20,20,20,0.00,-5.9716,6.1130
2025-11-25 17:38:18.893,20,20,20,0.00,-5.8905,6.0711
2025-11-25 17:38:19.891,20,20,20,0.00,-6.2229,5.9114
2025-11-25 17:38:20.894,20,20,20,0.00,-5.8800,6.3355
2025-11-25 17:38:21.893,18,20,20,0.00,-6.3931,3.5212
2025-11-25 17:38:22.892,20,20,20,0.00,-6.4455,3.1913
2025-11-25 17:38:23.892,6,20,20,0.00,-6.4874,3.5761
2025-11-25 17:38:24.892,0,20,20,0.00,-6.5345,3.4950
2025-11-25 17:38:25.891,0,20,20,0.00,-6.5685,3.3144
2025-11-25 17:38:26.892,9,20,20,0.00,-6.5554,3.2437
2025-11-25 17:38:27.892,19,20,20,0.00,-6.5685,3.2830
2025-11-25 17:38:28.891,20,20,20,0.00,-6.6104,3.3405
2025-11-25 17:38:29.891,20,19,20,0.00,-1.0838,0.0366
2025-11-25 17:38:30.891,18,19,20,0.00,-0.0026,0.0000
2025-11-25 17:38:31.891,20,20,20,0.00,0.0052,0.0000
2025-11-25 17:38:32.891,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:38:33.891,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:38:34.891,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:38:35.891,20,20,20,0.00,0.0026,-0.0026
2025-11-25 17:38:36.891,20,20,20,0.00,0.0026,0.0000
2025-11-25 17:38:37.891,18,19,20,0.00,0.0026,0.0000
