Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-22 09:41:43.108,199,198,199
2025-11-22 09:41:53.107,198,200,200
2025-11-22 09:42:03.107,198,200,200
2025-11-22 09:42:13.108,199,199,200
2025-11-22 09:42:23.108,198,200,200
2025-11-22 09:42:33.107,200,200,200
2025-11-22 09:42:43.107,197,200,200
2025-11-22 09:42:53.107,200,200,200
2025-11-22 09:43:03.107,200,200,200
2025-11-22 09:43:13.107,200,200,200
2025-11-22 09:43:23.107,199,200,200
2025-11-22 09:43:33.108,200,200,200
2025-11-22 09:43:43.108,200,200,200
2025-11-22 09:43:53.107,200,200,200
2025-11-22 09:44:03.107,198,200,200
2025-11-22 09:44:13.107,197,200,200
2025-11-22 09:44:23.107,200,200,200
2025-11-22 09:44:33.107,199,200,200
2025-11-22 09:44:43.107,200,200,200
2025-11-22 09:44:53.108,200,200,200
2025-11-22 09:45:03.107,200,200,200
2025-11-22 09:45:13.107,198,200,200
2025-11-22 09:45:23.107,200,200,200
2025-11-22 09:45:33.107,199,200,200
2025-11-22 09:45:43.107,198,200,200
2025-11-22 09:45:53.108,199,200,200
2025-11-22 09:46:03.113,200,200,200
2025-11-22 09:46:13.107,199,200,200
2025-11-22 09:46:23.107,199,152,200
2025-11-22 09:46:33.107,200,200,200
2025-11-22 09:46:43.107,200,66,200
2025-11-22 09:46:53.107,197,100,200
