Timestamp,Yaw_Angle(degrees)
2025-10-25 09:59:26,177.93
2025-10-25 09:59:26,178.68
2025-10-25 09:59:26,179.37
2025-10-25 09:59:26,179.81
2025-10-25 09:59:26,-179.5
2025-10-25 09:59:26,-178.57
2025-10-25 09:59:26,-177.88
2025-10-25 09:59:26,-177.25
2025-10-25 09:59:26,-176.75
2025-10-25 09:59:26,-176.13
2025-10-25 09:59:26,-175.44
2025-10-25 09:59:26,-174.75
2025-10-25 09:59:26,-174.07
2025-10-25 09:59:26,-173.38
2025-10-25 09:59:26,-172.69
2025-10-25 09:59:26,-172.19
2025-10-25 09:59:26,-171.5
2025-10-25 09:59:26,-170.75
2025-10-25 09:59:26,-170.07
2025-10-25 09:59:26,-169.32
2025-10-25 09:59:26,-168.57
2025-10-25 09:59:26,-167.88
2025-10-25 09:59:26,-167.13
2025-10-25 09:59:26,-166.44
2025-10-25 09:59:26,-165.69
2025-10-25 09:59:26,-165
2025-10-25 09:59:26,-164.32
2025-10-25 09:59:26,-163.88
2025-10-25 09:59:26,-163.19
2025-10-25 09:59:26,-162.57
2025-10-25 09:59:27,-161.94
2025-10-25 09:59:27,-161.32
2025-10-25 09:59:27,-160.69
2025-10-25 09:59:27,-160.07
2025-10-25 09:59:27,-159.44
2025-10-25 09:59:27,-158.63
2025-10-25 09:59:27,-158.19
2025-10-25 09:59:27,-157.66
2025-10-25 09:59:27,-157
2025-10-25 09:59:27,-156.44
2025-10-25 09:59:27,-155.82
2025-10-25 09:59:27,-155.25
2025-10-25 09:59:27,-154.82
2025-10-25 09:59:27,-154.19
2025-10-25 09:59:27,-153.63
2025-10-25 09:59:27,-153.07
2025-10-25 09:59:27,-152.44
2025-10-25 09:59:27,-151.88
2025-10-25 09:59:27,-151.32
2025-10-25 09:59:27,-150.75
2025-10-25 09:59:27,-150.13
2025-10-25 09:59:27,-149.57
2025-10-25 09:59:27,-148.94
2025-10-25 09:59:27,-148.32
2025-10-25 09:59:27,-147.94
2025-10-25 09:59:27,-147.32
2025-10-25 09:59:27,-146.75
2025-10-25 09:59:27,-146.13
2025-10-25 09:59:27,-145.44
2025-10-25 09:59:27,-144.82
2025-10-25 09:59:27,-144.32
2025-10-25 09:59:27,-143.63
2025-10-25 09:59:27,-142.88
2025-10-25 09:59:27,-141.82
2025-10-25 09:59:28,-140.25
2025-10-25 09:59:28,-139.44
2025-10-25 09:59:28,-138.63
2025-10-25 09:59:28,-137.82
2025-10-25 09:59:28,-137.25
2025-10-25 09:59:28,-136.19
2025-10-25 09:59:28,-135.38
2025-10-25 09:59:28,-134.5
2025-10-25 09:59:28,-133.94
2025-10-25 09:59:28,-133.07
2025-10-25 09:59:28,-132.19
2025-10-25 09:59:28,-131.32
2025-10-25 09:59:28,-130.13
