Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 12:06:38.066,197,199,199,-24.57,0.0000,0.0026
2025-11-22 12:06:48.066,198,200,200,-24.57,0.0000,0.0000
2025-11-22 12:06:58.066,200,200,200,-24.57,0.0052,0.0000
2025-11-22 12:07:08.066,198,199,200,-30.75,-5.3773,7.1366
2025-11-22 12:07:18.066,197,199,200,-40.75,-6.7020,6.7544
2025-11-22 12:07:28.066,199,200,200,-39.13,-7.1209,6.8932
2025-11-22 12:07:38.066,198,200,200,135.06,-2.0813,1.9871
