Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-08 19:22:45.643,0,198,199,0.00,10.4274,1.5472,0.0000,0.0000,0.0000,0.0000,0.0052,-0.2361,0.0000,0.5233,0.0767
2026-04-08 19:22:55.643,0,198,200,0.00,-1.2514,5.5501,0.0000,0.0000,0.0000,0.0000,0.4665,0.1157,0.0000,0.2360,0.3640
2026-04-08 19:23:05.645,0,199,200,0.00,5.9298,-5.1836,0.0000,0.0000,0.0000,0.0000,0.1377,0.1087,0.0000,0.5531,0.5439
2026-04-08 19:23:15.646,0,200,200,0.00,0.2330,0.9215,0.0000,0.0000,0.0000,0.0000,0.0755,0.0766,0.0000,0.2542,0.3458
2026-04-08 19:23:25.645,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:23:35.645,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:23:45.643,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:23:55.644,0,200,200,0.00,-0.0052,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:05.645,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:15.644,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:25.643,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:35.643,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:45.643,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:24:55.643,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:25:05.644,0,200,200,0.00,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:25:15.644,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
2026-04-08 19:25:25.644,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0503,0.0766,0.0000,0.2463,0.3537
