Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-22 18:48:25.554,19,19,19,-147.63,0.0000,0.0000
2025-11-22 18:48:26.556,20,20,20,-147.63,0.0000,-0.0026
2025-11-22 18:48:27.554,20,20,20,-147.63,-0.0026,-0.0026
2025-11-22 18:48:28.554,20,20,20,-147.63,-0.0026,0.0026
2025-11-22 18:48:29.556,20,20,20,-147.63,0.0000,0.0026
2025-11-22 18:48:30.555,20,20,20,-147.63,0.0079,-0.0026
2025-11-22 18:48:31.556,20,20,20,-147.63,-0.0026,0.0000
2025-11-22 18:48:32.555,20,20,20,-147.63,0.0052,-0.0026
2025-11-22 18:48:33.554,20,20,20,-147.63,0.0000,-0.0026
2025-11-22 18:48:34.555,20,20,20,-147.63,0.0000,-0.0052
2025-11-22 18:48:35.556,20,20,20,-147.63,0.0000,0.0000
2025-11-22 18:48:36.554,20,20,20,-147.63,-0.0026,-0.0026
2025-11-22 18:48:37.554,20,20,20,-147.63,0.0052,0.0079
2025-11-22 18:48:38.554,19,20,20,-147.63,-0.0104,-0.0026
2025-11-22 18:48:39.554,20,20,20,-147.63,-0.0026,0.0000
2025-11-22 18:48:40.555,14,20,20,-147.69,-0.0026,0.0000
2025-11-22 18:48:41.554,19,20,20,-147.69,0.0026,-0.0026
2025-11-22 18:48:42.554,20,20,20,-147.69,-0.0052,0.0000
2025-11-22 18:48:43.554,20,20,20,-147.75,0.0000,0.0000
2025-11-22 18:48:44.555,20,20,20,-147.69,0.0026,0.0000
