Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-05-10 14:04:36.056,0,199,199,0.00,0.0000,0.0026,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:04:46.056,0,200,200,0.00,0.0052,0.0000,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:04:56.056,0,200,200,0.00,0.0026,0.0026,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:05:06.056,0,200,200,0.00,0.0000,0.0000,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:05:16.055,0,200,200,0.00,0.0000,0.0052,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:05:26.056,0,200,200,0.00,0.0000,-0.0026,0.0132,0.0023,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:05:36.056,0,200,200,0.00,0.0000,0.0000,0.0132,0.0022,0.0000,0.9999,0.0000,0.0000,0.0001
2026-05-10 14:05:46.055,0,200,200,0.00,-4.5762,4.4558,0.0127,0.0104,-0.1086,0.9940,0.0740,-0.0147,-0.2174
2026-05-10 14:05:56.056,0,199,200,0.00,-7.0607,7.1628,0.0136,0.0068,-0.0090,0.9998,2.9495,-0.4528,-0.0178
2026-05-10 14:06:06.055,0,199,200,0.00,-7.0424,6.9376,0.0125,0.0032,-0.0104,0.9999,6.4834,-0.5149,-0.0208
2026-05-10 14:06:16.056,0,200,200,0.00,-7.0947,7.2466,0.0091,-0.0009,-0.0117,0.9999,10.0161,-0.6061,-0.0235
2026-05-10 14:06:26.056,0,199,200,0.00,-1.9321,-1.8404,0.0124,-0.0022,0.0824,0.9965,12.6955,-0.3797,0.1649
2026-05-10 14:06:36.055,0,199,200,0.00,-7.0476,7.0110,0.0109,0.0016,-0.0261,0.9996,15.7797,-0.5278,-0.0522
2026-05-10 14:06:46.056,0,198,200,0.00,-7.0502,7.1680,0.0100,0.0052,-0.0275,0.9996,18.6917,-0.6695,-0.0548
2026-05-10 14:06:56.056,0,199,200,0.00,-7.0240,6.9874,0.0109,0.0034,-0.0063,0.9999,21.6297,-0.6963,-0.0126
