Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-08 20:09:15.085,0,199,199,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:09:25.085,0,200,200,0.00,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:09:35.085,0,200,200,0.00,0.0000,-0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:09:45.085,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:09:55.085,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:05.085,0,200,200,0.00,0.0052,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:15.085,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:25.085,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:35.086,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:45.085,0,199,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:10:55.085,0,199,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000,-0.0000,0.0000
2026-04-08 20:11:05.085,0,199,200,0.00,-7.4220,8.0136,0.0000,0.0000,0.0000,0.0000,1.3083,0.2068,0.0000,-0.1800,0.2700
2026-04-08 20:11:15.086,0,199,200,0.00,-5.3145,5.8616,0.0000,0.0000,0.0000,0.0000,1.1898,2.4196,0.0000,-0.2968,0.3035
2026-04-08 20:11:25.086,0,200,200,0.00,-7.7152,8.3409,0.0000,0.0000,0.0000,0.0000,-0.7930,4.9431,0.0000,-0.3903,0.4157
2026-04-08 20:11:35.085,0,199,200,0.00,-6.6261,5.6627,0.0000,0.0000,0.0000,0.0000,-3.2461,3.7968,0.0000,-0.2431,0.2360
2026-04-08 20:11:45.085,0,198,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5683,1.9433,0.0000,-0.0000,0.0000
2026-04-08 20:11:55.087,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-4.5683,1.9433,0.0000,-0.0000,0.0000
2026-04-08 20:12:05.085,0,200,200,0.00,-4.4872,7.5084,0.0000,0.0000,0.0000,0.0000,-2.9784,1.3002,0.0000,-0.2324,0.3676
2026-04-08 20:12:15.085,0,183,200,0.00,-5.9480,6.1968,0.0000,0.0000,0.0000,0.0000,-2.2314,4.0813,0.0000,-0.2957,0.3043
2026-04-08 20:12:25.085,0,198,200,0.00,-6.8146,5.4559,0.0000,0.0000,0.0000,0.0000,-1.4181,6.7242,0.0000,-0.2585,0.1915
2026-04-08 20:12:35.085,0,198,200,0.00,-7.4874,5.1103,0.0000,0.0000,0.0000,0.0000,1.5880,7.4853,0.0000,-0.4343,0.1657
2026-04-08 20:12:45.085,0,185,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:12:55.085,0,184,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:13:05.086,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:13:15.087,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:13:25.086,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:13:35.085,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,2.8962,6.7481,0.0000,-0.0000,0.0000
2026-04-08 20:13:45.086,0,199,200,0.00,0.0026,0.1282,0.0000,0.0000,0.0000,0.0000,2.6568,7.1281,0.0000,-0.0000,0.0000
2026-04-08 20:13:55.085,0,200,200,0.00,1.9399,-1.4111,0.0000,0.0000,0.0000,0.0000,2.6469,7.1566,0.0000,-0.0000,0.0000
2026-04-08 20:14:05.085,0,198,200,0.00,9.0164,-9.1028,0.0000,0.0000,0.0000,0.0000,4.9814,9.4761,0.0000,-0.0000,0.0000
2026-04-08 20:14:15.086,0,200,200,0.00,-2.1598,8.4849,0.0000,0.0000,0.0000,0.0000,7.2936,8.3042,0.0000,-0.0000,0.0000
2026-04-08 20:14:25.086,0,200,200,0.00,-9.0242,8.9430,0.0000,0.0000,0.0000,0.0000,11.1289,8.4506,0.0000,-0.0000,0.0000
2026-04-08 20:14:35.085,0,199,200,0.00,-8.9692,9.2049,0.0000,0.0000,0.0000,0.0000,14.8471,10.7304,0.0000,-0.0000,0.0000
2026-04-08 20:14:45.085,0,200,200,0.00,-8.9980,3.2384,0.0000,0.0000,0.0000,0.0000,16.9739,14.0715,0.0000,-0.0000,0.0000
2026-04-08 20:14:55.088,0,200,200,0.00,-8.9850,9.1394,0.0000,0.0000,0.0000,0.0000,20.2455,15.5328,0.0000,-0.0000,0.0000
2026-04-08 20:15:05.085,0,198,200,0.00,-9.0137,8.4770,0.0000,0.0000,0.0000,0.0000,24.5275,15.2093,0.0000,-0.0000,0.0000
2026-04-08 20:15:15.085,0,199,200,0.00,-8.9457,8.9954,0.0000,0.0000,0.0000,0.0000,29.0026,15.1856,0.0000,-0.0000,0.0000
2026-04-08 20:15:25.085,0,197,200,0.00,-8.9614,8.9300,0.0000,0.0000,0.0000,0.0000,33.3062,15.4006,0.0000,-0.0000,0.0000
2026-04-08 20:15:35.085,0,198,200,0.00,0.0052,0.0026,0.0000,0.0000,0.0000,0.0000,35.6763,16.1373,0.0000,-0.0000,0.0000
