Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2025-11-27 19:27:41.083,198,197,199,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:27:51.084,200,200,200,0.00,0.0026,-0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:28:01.084,198,200,200,0.00,0.0000,-0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:28:11.084,197,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:28:21.084,199,200,200,0.00,0.0000,0.0052,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:28:31.084,199,200,200,0.00,0.0000,0.0052,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:28:41.083,200,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:28:51.084,199,200,200,0.00,0.0052,-0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:29:01.083,200,200,200,0.00,-0.0052,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:29:11.083,197,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:29:21.083,196,200,200,0.00,0.0000,0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:29:31.083,199,200,200,0.00,0.0026,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0002,0.0000,-2.9181
2025-11-27 19:29:41.083,198,200,200,0.00,0.0000,0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:29:51.083,200,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:30:01.085,196,200,200,0.00,0.0000,-0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:30:11.083,185,200,200,0.00,-0.0026,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:30:21.083,200,200,200,0.00,-0.0026,-0.0052,0.0062,-0.0015,-0.9937,0.1115,-0.0000,-0.0000,-2.9181
2025-11-27 19:30:31.083,199,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0000,0.0000,-2.9181
2025-11-27 19:30:41.083,199,200,200,0.00,0.0000,-0.0079,0.0062,-0.0015,-0.9937,0.1115,-0.0000,-0.0000,-2.9181
2025-11-27 19:30:51.083,198,200,200,0.00,0.0000,0.0000,0.0062,-0.0015,-0.9937,0.1115,-0.0000,-0.0000,-2.9181
2025-11-27 19:31:01.083,199,200,200,0.00,0.0052,0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:31:11.084,199,200,200,0.00,-0.0026,0.0026,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:31:21.084,200,200,200,0.00,0.0052,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:31:31.083,198,200,200,0.00,0.0052,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:31:41.083,198,200,200,0.00,0.0026,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:31:51.083,197,200,200,0.00,-0.0026,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:32:01.083,198,200,200,0.00,-0.0026,0.0000,0.0062,-0.0015,-0.9937,0.1115,0.0001,0.0000,-2.9181
2025-11-27 19:32:11.084,198,200,200,0.00,-0.0052,-0.0026,0.0062,-0.0018,-0.9937,0.1116,0.0001,0.0000,-2.9179
2025-11-27 19:32:21.085,197,200,200,0.00,0.0000,-0.0026,0.0062,-0.0018,-0.9937,0.1116,0.0001,0.0000,-2.9179
2025-11-27 19:32:31.083,197,200,200,0.00,-0.0026,0.0026,0.0062,-0.0018,-0.9937,0.1116,0.0000,0.0000,-2.9179
2025-11-27 19:32:41.083,194,200,200,0.00,-0.0026,0.0000,0.0062,-0.0018,-0.9937,0.1116,0.0001,0.0000,-2.9179
2025-11-27 19:32:51.083,200,200,200,0.00,0.0000,0.0000,0.0062,-0.0018,-0.9937,0.1116,0.0000,0.0000,-2.9179
2025-11-27 19:33:01.083,198,200,200,0.00,0.0000,-0.0052,0.0061,-0.0018,-0.9937,0.1116,0.0003,0.0001,-2.9179
2025-11-27 19:33:11.084,198,200,200,0.00,-0.0052,0.0000,0.0061,-0.0018,-0.9937,0.1116,0.0003,0.0001,-2.9179
2025-11-27 19:33:21.083,198,200,200,0.00,-0.0026,-0.0026,0.0068,-0.0021,-0.9937,0.1117,0.0002,0.0001,-2.9177
2025-11-27 19:33:31.083,200,200,200,0.00,0.0000,0.0104,0.0068,-0.0021,-0.9937,0.1117,0.0003,0.0001,-2.9177
2025-11-27 19:33:41.083,198,200,200,0.00,0.0000,0.0000,0.0068,-0.0021,-0.9937,0.1117,0.0003,0.0001,-2.9177
2025-11-27 19:33:51.083,200,200,200,0.00,0.0000,0.0026,0.0068,-0.0021,-0.9937,0.1117,0.0003,0.0001,-2.9177
2025-11-27 19:34:01.083,199,200,200,0.00,0.0000,-0.0052,0.0068,-0.0021,-0.9937,0.1117,0.0003,0.0001,-2.9177
2025-11-27 19:34:11.083,199,199,200,0.00,0.0000,0.0000,0.0068,-0.0021,-0.9937,0.1117,0.0003,0.0001,-2.9177
2025-11-27 19:34:21.084,197,199,200,0.00,0.0000,0.0000,0.0068,-0.0021,-0.9937,0.1117,0.0004,0.0001,-2.9177
2025-11-27 19:34:31.084,200,200,200,0.00,-0.0026,0.0000,0.0068,-0.0021,-0.9937,0.1117,0.0004,0.0001,-2.9177
