Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-09 19:32:13.851,0,199,199,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:32:23.850,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:32:33.849,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:32:43.850,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:32:53.849,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:03.849,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:13.849,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:23.850,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:33.850,0,200,200,0.00,0.0052,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:43.850,0,200,200,0.00,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:33:53.849,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:34:03.849,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:34:13.849,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:34:23.849,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-09 19:34:33.849,0,199,200,0.00,-4.7699,7.0188,0.0000,0.0000,0.0000,0.0000,0.3158,-0.0102,0.0000,-0.2246,0.3754
2026-04-09 19:34:43.849,0,198,200,0.00,-4.1940,4.8485,0.0000,0.0000,0.0000,0.0000,1.6002,1.7627,0.0000,-0.2119,0.2381
2026-04-09 19:34:53.852,0,200,200,0.00,-5.5868,7.5241,0.0000,0.0000,0.0000,0.0000,-0.2040,4.3663,0.0000,-0.2863,0.3613
2026-04-09 19:35:03.849,0,196,200,0.00,-7.4037,7.4429,0.0000,0.0000,0.0000,0.0000,-2.8976,4.2905,0.0000,-0.3650,0.3951
2026-04-09 19:35:13.849,0,198,200,0.00,-3.5631,3.9977,0.0000,0.0000,0.0000,0.0000,-4.7091,1.9330,0.0000,-0.0000,0.0000
2026-04-09 19:35:23.851,0,199,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-4.7235,1.9114,0.0000,-0.0000,0.0000
2026-04-09 19:35:33.849,0,198,200,0.00,-4.1835,7.8592,0.0000,0.0000,0.0000,0.0000,-3.1777,1.1611,0.0000,-0.2175,0.3825
2026-04-09 19:35:43.849,0,198,200,0.00,-6.3198,5.7753,0.0000,0.0000,0.0000,0.0000,-2.6110,3.9547,0.0000,-0.3091,0.2909
2026-04-09 19:35:53.849,0,198,200,0.00,-7.9718,4.0029,0.0000,0.0000,0.0000,0.0000,-2.4140,6.8627,0.0000,-0.3950,0.2050
2026-04-09 19:36:03.849,0,198,200,0.00,-7.7676,8.4273,0.0000,0.0000,0.0000,0.0000,0.3815,8.1433,0.0000,-0.3786,0.4178
2026-04-09 19:36:13.850,0,182,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,2.1679,7.7837,0.0000,-0.0000,0.0000
2026-04-09 19:36:23.850,0,38,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1679,7.7837,0.0000,-0.0000,0.0000
2026-04-09 19:36:33.849,0,198,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,2.1679,7.7837,0.0000,-0.0000,0.0000
2026-04-09 19:36:43.850,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,2.1679,7.7837,0.0000,-0.0000,0.0000
2026-04-09 19:36:53.850,0,200,200,0.00,-5.4297,6.9455,0.0000,0.0000,0.0000,0.0000,3.2278,7.2623,0.0000,-0.2736,0.3264
2026-04-09 19:37:03.849,0,200,200,0.00,-6.3460,6.7937,0.0000,0.0000,0.0000,0.0000,4.2821,9.3083,0.0000,-0.3079,0.2947
2026-04-09 19:37:13.849,0,200,200,0.00,-7.4796,8.4875,0.0000,0.0000,0.0000,0.0000,3.5802,12.5021,0.0000,-0.3765,0.4129
