Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps
2025-11-25 17:30:19.451,19,19,19,0.00,0.0000,0.0000
2025-11-25 17:30:20.451,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:21.451,20,20,20,0.00,0.0000,-0.0052
2025-11-25 17:30:22.453,20,20,20,0.00,0.0026,0.0000
2025-11-25 17:30:23.453,20,20,20,0.00,-0.0026,0.0026
2025-11-25 17:30:24.452,20,20,20,0.00,0.0026,0.0052
2025-11-25 17:30:25.453,20,20,20,0.00,0.0000,-0.0052
2025-11-25 17:30:26.453,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:27.452,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:28.451,20,20,20,0.00,0.0000,-0.0026
2025-11-25 17:30:29.451,19,20,20,0.00,-0.0026,0.0104
2025-11-25 17:30:30.455,19,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:31.453,20,20,20,0.00,0.0000,-0.0026
2025-11-25 17:30:32.452,18,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:33.452,20,20,20,0.00,-0.0104,0.0000
2025-11-25 17:30:34.453,19,20,20,0.00,0.0026,0.0000
2025-11-25 17:30:35.451,20,20,20,0.00,0.0026,-0.0026
2025-11-25 17:30:36.451,20,20,20,0.00,0.0000,-0.0026
2025-11-25 17:30:37.453,20,20,20,0.00,0.0000,0.0000
2025-11-25 17:30:38.451,20,20,20,0.00,0.0026,-0.0052
2025-11-25 17:30:39.452,20,20,20,0.00,0.0052,0.0000
2025-11-25 17:30:40.451,19,20,20,0.00,-0.0026,0.0104
2025-11-25 17:30:41.453,19,20,20,0.00,0.0000,0.0026
2025-11-25 17:30:42.455,20,20,20,0.00,0.0000,0.0000
