imestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS,theta_yaw
2026-05-06 16:14:02.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:03.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:03.731,0,9,10,0.00,0.0000,0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:04.231,0,10,10,0.00,-0.0003,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:04.731,0,10,10,0.00,0.0004,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:05.231,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:05.731,0,10,10,0.00,-0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:06.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:06.731,0,10,10,0.00,-0.0003,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:07.231,0,9,10,0.00,0.0000,-0.0005,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:07.731,0,10,10,0.00,-0.0001,0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:08.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:08.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:09.231,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:09.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:10.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:10.731,0,10,10,0.00,0.0004,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:11.231,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:11.731,0,10,10,0.00,-0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:12.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:12.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:13.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:13.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:14.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:14.731,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:15.231,0,9,10,0.00,-0.0003,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:15.731,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:16.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:16.731,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:17.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:17.731,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:18.231,0,10,10,0.00,-0.0003,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:18.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:19.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:19.731,0,9,10,0.00,0.0000,0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:20.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:20.731,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:21.231,0,9,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:21.731,0,9,10,0.00,-0.0003,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:22.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:22.731,0,9,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:23.231,0,10,10,0.00,-0.0001,0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:23.731,0,9,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:24.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:24.731,0,10,10,0.00,0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:25.231,0,10,10,0.00,-0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:25.731,0,9,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:26.231,0,10,10,0.00,-0.0003,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:26.731,0,10,10,0.00,-0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:27.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:27.731,0,9,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:28.231,0,9,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:28.731,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:29.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:29.731,0,9,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:30.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:30.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:31.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:31.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:32.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:32.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:33.231,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:33.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:34.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:34.731,0,10,10,0.00,0.0000,0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:35.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:35.731,0,9,10,0.00,-0.0001,-0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:36.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:36.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.0389
2026-05-06 16:14:37.231,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:37.731,0,10,10,0.00,0.0003,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:38.231,0,9,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:38.731,0,9,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:39.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:39.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:40.231,0,10,10,0.00,0.0001,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:40.731,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:41.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:41.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:42.231,0,9,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:42.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:43.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:43.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:44.231,0,9,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:44.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:45.231,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:45.731,0,10,10,0.00,0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:46.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:46.731,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:47.231,0,10,10,0.00,0.0003,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:47.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:48.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:48.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:49.231,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:49.731,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:50.231,0,9,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:50.731,0,9,10,0.00,-0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:51.231,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:51.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:52.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:52.731,0,9,10,0.00,0.0003,-0.0005,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:53.231,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:53.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:54.231,0,9,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:54.731,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:55.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:55.731,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:56.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:56.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:57.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:57.731,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:58.231,0,10,10,0.00,-0.0004,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:58.731,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:59.231,0,10,10,0.00,-0.0005,0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:14:59.731,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:00.231,0,9,10,0.00,-0.0003,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:00.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:01.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:01.731,0,10,10,0.00,-0.0005,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:02.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:02.731,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:03.231,0,10,10,0.00,-0.0003,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:03.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:04.231,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:04.731,0,10,10,0.00,0.0003,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:05.231,0,9,10,0.00,0.0000,-0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:05.731,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:06.231,0,10,10,0.00,0.0000,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:06.731,0,9,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:07.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:07.731,0,9,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:08.231,0,10,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:08.731,0,10,10,0.00,-0.0003,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:09.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:09.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:10.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:10.731,0,10,10,0.00,-0.0003,-0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:11.231,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:11.731,0,10,10,0.00,0.0000,0.0004,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:12.231,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:12.731,0,9,10,0.00,-0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:13.231,0,10,10,0.00,0.0001,0.0003,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:13.731,0,9,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:14.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:14.731,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:15.231,0,10,10,0.00,0.0004,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:15.731,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:16.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:16.731,0,10,10,0.00,0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:17.231,0,9,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:17.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:18.231,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:18.731,0,10,10,0.00,0.0001,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:19.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:19.731,0,10,10,0.00,0.0004,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:20.231,0,10,10,0.00,0.0000,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:20.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:21.231,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:21.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:22.231,0,10,10,0.00,0.0001,0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:22.731,0,10,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:23.231,0,10,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:23.731,0,10,10,0.00,0.0000,0.0000,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:24.231,0,9,10,0.00,0.0000,-0.0001,-0.0578,-0.0519,0.0000,-0.0000,0.0000,1.9024
2026-05-06 16:15:24.731,0,9,10,0.00,0.0001,0.0000,-0.0578,-0.0519,0.0000,-0.2715,0.3285,1.9024
2026-05-06 16:15:25.231,0,10,10,0.00,-0.1471,0.1228,-0.0279,-0.0549,0.0000,-0.2208,0.3792,1.5769
2026-05-06 16:15:25.731,0,10,10,0.00,-0.2136,0.2801,0.0744,-0.0663,0.0000,-0.2218,0.3782,0.5421
2026-05-06 16:15:26.231,0,7,10,0.00,-0.2545,0.3875,0.1663,-0.0730,0.0000,-0.4552,0.4964,5.0350
2026-05-06 16:15:26.731,0,0,10,0.00,-0.2545,0.3875,0.1663,-0.0730,0.0000,-0.6790,0.6387,14.3746
2026-05-06 16:15:27.231,0,9,10,0.00,-0.1257,0.0768,0.2114,-0.0779,0.0000,-0.2309,0.3691,14.1917
2026-05-06 16:15:27.731,0,10,10,0.00,-0.2055,0.2724,0.3099,-0.0929,0.0000,-0.1918,0.4082,12.8919
2026-05-06 16:15:28.231,0,9,10,0.00,-0.1712,0.4317,0.4430,-0.1030,0.0000,-0.1785,0.4215,17.6819
2026-05-06 16:15:28.731,0,10,10,0.00,-0.1914,0.4029,0.5947,-0.0841,0.0000,-0.2021,0.3979,31.2229
2026-05-06 16:15:29.231,0,9,10,0.00,-0.2182,0.3827,0.7377,-0.0381,0.0000,-0.2430,0.3877,42.0838
2026-05-06 16:15:29.731,0,10,10,0.00,-0.2686,0.4081,0.8801,0.0320,0.0000,-0.2728,0.4156,50.6966
2026-05-06 16:15:30.231,0,9,10,0.00,-0.2653,0.4190,1.0231,0.1261,0.0000,-0.2694,0.4225,57.8131
2026-05-06 16:15:30.731,0,10,10,0.00,-0.3033,0.4462,1.1582,0.2426,0.0000,-0.3387,0.4572,65.8123
2026-05-06 16:15:31.231,0,10,10,0.00,-0.3614,0.4818,1.2929,0.3901,0.0000,-0.3838,0.4870,72.6334
2026-05-06 16:15:31.731,0,9,10,0.00,-0.4098,0.5034,1.4247,0.5656,0.0000,-0.4209,0.5133,78.2267
2026-05-06 16:15:32.231,0,8,10,0.00,-0.4758,0.5460,1.5526,0.7688,0.0000,-0.4722,0.5485,82.9599
2026-05-06 16:15:32.731,0,10,10,0.00,-0.5321,0.5824,1.6789,1.0028,0.0000,-0.5471,0.5990,86.7940
2026-05-06 16:15:33.231,0,10,10,0.00,-0.6135,0.6549,1.8068,1.2684,0.0000,-0.6081,0.6462,89.2438
2026-05-06 16:15:33.731,0,10,10,0.00,-0.5410,0.5706,1.9274,1.5457,0.0000,-0.5396,0.5596,91.5329
2026-05-06 16:15:34.231,0,10,10,0.00,-0.4852,0.4890,2.0252,1.7879,0.0000,-0.4793,0.4770,92.9698
2026-05-06 16:15:34.731,0,10,10,0.00,-0.4261,0.4248,2.1099,2.0002,0.0000,-0.4121,0.4164,92.7816
2026-05-06 16:15:35.231,0,10,10,0.00,-0.3660,0.3737,2.1828,2.1841,0.0000,-0.3442,0.3531,92.4863
2026-05-06 16:15:35.731,0,10,10,0.00,-0.3178,0.3299,2.2445,2.3431,0.0000,-0.3117,0.3130,92.8965
2026-05-06 16:15:36.231,0,9,10,0.00,-0.3077,0.2926,2.2990,2.4870,0.0000,-0.3104,0.2896,93.7808
2026-05-06 16:15:36.731,0,10,10,0.00,-0.3140,0.2895,2.3536,2.6268,0.0000,-0.3073,0.2927,92.8276
2026-05-06 16:15:37.231,0,10,10,0.00,-0.3015,0.2950,2.4103,2.7629,0.0000,-0.2990,0.3010,91.1212
2026-05-06 16:15:37.731,0,10,10,0.00,-0.4101,0.4026,2.4768,2.9181,0.0000,-0.7974,0.8000,90.9728
2026-05-06 16:15:38.231,0,10,10,0.00,-0.5669,0.5589,2.5750,3.1437,0.0000,-0.7973,0.8000,90.5474
2026-05-06 16:15:38.731,0,10,10,0.00,-0.7189,0.6998,2.7069,3.4406,0.0000,-0.7906,0.8000,89.9149
2026-05-06 16:15:39.231,0,10,10,0.00,-0.7938,0.8194,2.8675,3.7994,0.0000,-0.7923,0.8000,89.8857
2026-05-06 16:15:39.731,0,9,10,0.00,-0.7108,0.7261,3.0200,4.1536,0.0000,-0.6590,0.6531,90.9679
2026-05-06 16:15:40.231,0,9,10,0.00,-0.5091,0.5038,3.3843,3.9630,0.0000,-0.4736,0.4492,-158.1763
2026-05-06 16:15:40.731,0,10,10,0.00,-0.3419,0.2648,3.1934,3.9199,0.0000,-0.3136,0.2864,35.0122
2026-05-06 16:15:41.231,0,10,10,0.00,-0.2253,0.3507,3.0558,3.8930,0.0000,-0.2657,0.3343,46.7214
2026-05-06 16:15:41.731,0,9,10,0.00,-0.2986,0.3238,2.9088,3.8538,0.0000,-0.2586,0.3414,10.1068
2026-05-06 16:15:42.231,0,10,10,0.00,-0.3657,0.3495,2.7600,3.8075,0.0000,-0.8002,0.7044,12.2746
2026-05-06 16:15:42.731,0,10,10,0.00,-0.5235,0.5383,2.5415,3.7396,0.0000,-0.8000,0.7513,12.3024
2026-05-06 16:15:43.231,0,10,10,0.00,-0.6413,0.6655,2.2512,3.6469,0.0000,-0.3083,0.2917,-83.3353
2026-05-06 16:15:43.731,0,9,10,0.00,-0.3795,0.3577,2.0160,3.5652,0.0000,-0.3985,0.2015,-81.4107
